碳排放_carbon_emission_kg (kgCO2/KM/d),人口密度 (千人/km²),办公POI数量 (个),居住POI数量 (个),道路密度 (KM/KM²),地铁站点数量 (个),公交站点数量 (个),标准化土地混合熵,到市中心距离 (km),到最近公交距离 (km)
-0.570388134299542,-0.700501969958082,-0.145784760432042,-0.265144362852642,0.064793900449613,-0.246380605088077,-0.521832175846149,0.6232888490948364,-0.0577893327616479,0.4570508436089725
-0.565338490490586,-0.700501969958082,0.0058487199578977,-0.368759209803162,-1.13515334184754,-0.246380605088077,-0.521832175846149,-0.23003081634204,0.0147099975905112,0.1978950853804927
-0.562203614474059,-0.700501969958082,-0.373234981016952,-0.368759209803162,1.579854458144054,-0.246380605088077,-0.521832175846149,0.4281482628009462,0.0895419682517315,-0.0596689568327239
-0.558986604927604,-0.700501969958082,-0.145784760432042,-0.334220927486322,-1.0127881896932,-0.246380605088077,-0.521832175846149,-0.455955050375048,0.1664999780702088,-0.312937184717011
-0.517838578116292,-0.700501969958082,-0.221601500627012,-0.334220927486322,-0.810505230994956,-0.246380605088077,-0.521832175846149,-0.164247137047958,0.2453962234440152,-0.546714726399099
-0.475289098730067,-0.700501969958082,-0.297418240821982,-0.0233763866347627,1.1309869844733071,-0.246380605088077,-0.521832175846149,0.2408212382253873,0.3260604279614254,-0.603576122031061
-0.435223868652596,-0.700501969958082,-0.411143351114437,-0.334220927486322,3.574150009659156,-0.246380605088077,0.097290744649282,0.7759040197730933,0.4083385028632341,-0.738667630347224
-0.570388134299542,-0.700501969958082,-0.411143351114437,-0.299682645169482,-0.308694989757278,-0.246380605088077,-0.521832175846149,0.7242517316391194,0.4920911760605318,-0.535110448100095
-0.570388134299542,-0.700501969958082,-0.297418240821982,-0.368759209803162,1.4675925186664391,-0.246380605088077,0.097290744649282,-0.0060269296285626,0.5771926525970249,-0.666510883121326
-0.570388134299542,-0.700501969958082,-0.486960091309407,-0.368759209803162,1.1835349817137777,-0.246380605088077,-0.521832175846149,-0.739924436102739,0.663529346385662,-0.452434104640593
0.0698133000088734,-0.700501969958082,1.6359086341497548,-0.0579146689516027,1.1774798527149846,-0.246380605088077,-0.521832175846149,0.9349474370275126,0.2638817889172783,-0.534622354315209
0.65336022830871,-0.664095153957393,0.3849324209327482,-0.0233763866347627,0.6418361935272302,-0.246380605088077,-0.521832175846149,0.9514063253327806,0.1811233671236367,-0.406947523803899
2.338418720995304,-0.664095153957393,3.910410839998858,0.6328509773851965,0.0182406750303129,-0.246380605088077,0.097290744649282,0.95918085510326,0.1000417823705426,-0.632953318254817
1.038343005263031,-0.664095153957393,2.090809075319576,0.3565447188504768,-0.43145693458231,-0.246380605088077,-0.521832175846149,0.4073168031729067,0.0208077827379194,-0.61973694284081
0.6705952321666544,-0.664095153957393,-0.449051721211922,-0.196067798218962,-0.894431074273907,-0.246380605088077,-0.521832175846149,0.6546590352164366,-0.0563886480170844,-0.366654846933507
1.3185405368900345,-0.627688336956703,-0.145784760432042,-0.265144362852642,0.5091529686518608,-0.246380605088077,-0.521832175846149,0.8966700324514334,-0.131336531661795,-0.494141421434871
2.089902245329438,-0.627688336956703,0.1953905704453229,-0.0924529512684427,0.2991747674190373,-0.246380605088077,-0.521832175846149,0.9213029661953638,-0.203802260371599,-0.518414032309674
2.393645356872938,-0.627688336956703,3.607143879218978,0.0457001779989171,-0.266596566098669,-0.246380605088077,0.097290744649282,0.4933288908005547,-0.27352819472243,-0.651316381281357
2.4121189997368693,-0.627688336956703,0.9156496022975388,0.5983126950683565,-0.14938303350237,-0.246380605088077,0.7164136651447135,0.6115648041552674,-0.340231697504668,-0.635183913489347
3.701675748989902,-0.561375920955448,3.076426697854187,0.6673892597020364,-0.231838759634376,-0.246380605088077,0.097290744649282,0.6722794123333938,-0.403604869379327,-0.643381917655069
4.009091272001053,-0.561375920955448,3.379693658634068,0.7364658243357164,0.220848150931898,-0.246380605088077,2.5737824266310083,1.044028964725025,-0.46331527503744,-0.699554728874193
4.981541668088616,-0.561375920955448,2.7352513669768217,1.3581549060388358,-0.601070929592416,-0.246380605088077,2.5737824266310083,0.71103474848062,-0.519008048517262,-0.741017778742102
3.785913305721872,-0.561375920955448,0.953557972395024,0.6673892597020364,-0.514765295185521,-0.246380605088077,1.3355365856401449,0.6587194641015826,-0.570309769687963,-0.747967776610118
2.1035126049580746,-0.568007161955573,0.1574822003478379,0.4256212834841567,-0.969486155523796,-0.246380605088077,-0.521832175846149,0.5362122412268077,-0.61683449971587,-0.532179947942409
1.7038248272907994,-0.568007161955573,0.0058487199578977,0.3220064365336368,-0.614509576163833,-0.246380605088077,0.097290744649282,0.4785359428536418,-0.658192262916437,-0.660313041700889
1.9449105765668493,-0.568007161955573,0.2712073106402931,0.4256212834841567,0.3887801641614689,-0.246380605088077,0.097290744649282,0.4627443157385406,-0.694000072889274,-0.606435150883787
2.0813144009195543,-0.568007161955573,-0.259509870724497,-0.0233763866347627,-0.0706372245282178,-0.246380605088077,-0.521832175846149,0.6880000911281142,-0.723895284711104,-0.571411676097979
1.729385102550127,-0.568007161955573,-0.259509870724497,0.2874681542167969,-0.902502395150624,-0.246380605088077,1.3355365856401449,0.1471840039081364,-0.747550645343847,-0.73581466470965
1.1551941322513954,-0.568007161955573,-0.0320596501395873,-0.0579146689516027,-0.873784428553802,-0.246380605088077,0.7164136651447135,0.6759197016964389,-0.764689957630633,-0.689944585645243
1.9192052418916672,-0.568007161955573,0.1574822003478379,-0.0924529512684427,-0.490571568320053,-0.246380605088077,0.7164136651447135,1.0708737203712866,-0.775102885646058,-0.714957811378089
1.5922898909966898,-0.568007161955573,0.1574822003478379,0.114776742632597,-0.865490105216039,3.881805065270669,3.812028267621871,0.9424417690191926,-0.778657223519694,-0.716883421298154
0.4780358339239673,-0.561375920955448,-0.486960091309407,-0.334220927486322,-1.02863651694111,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.7753070552959,-0.582564251923866
0.0474805655752229,-0.561375920955448,0.1953905704453229,-0.368759209803162,-0.976270056537431,-0.246380605088077,-0.521832175846149,-0.497864934153096,-0.765095670681796,-0.554215700716792
-0.295057256372812,-0.561375920955448,2.090809075319576,0.4946978481178366,0.1689314540451672,-0.246380605088077,-0.521832175846149,0.6703884921921984,-0.748152814278342,-0.333479035180032
-0.560966481493633,-0.561375920955448,0.2712073106402931,-0.126991233585282,-1.11881426241502,-0.246380605088077,-0.521832175846149,-0.378252939560939,-0.724686668688402,-0.0835825423743481
-0.570388134299542,-0.627688336956703,-0.486960091309407,-0.368759209803162,-1.09789284709696,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.694971685686886,0.1255317456356932
-0.570388134299542,-0.627688336956703,-0.486960091309407,-0.368759209803162,-0.890508706633489,-0.246380605088077,-0.521832175846149,-0.193234655172269,-0.659333831810661,0.2183614103742626
-0.570388134299542,-0.627688336956703,-0.411143351114437,-0.368759209803162,-0.883787411096718,-0.246380605088077,-0.521832175846149,-0.0078363506603489,-0.618134926458847,0.346950653277226
-0.570388134299542,-0.627688336956703,-0.486960091309407,-0.368759209803162,,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.57175755584757,0.5005043350083208
-0.570388134299542,-0.627688336956703,-0.411143351114437,-0.368759209803162,-0.836036429370318,-0.246380605088077,-0.521832175846149,-0.884781769069059,-0.520591659604965,0.68513498601944
-0.570388134299542,-0.627688336956703,0.0058487199578977,-0.368759209803162,-1.05856352821987,-0.246380605088077,-0.521832175846149,-0.141327507496357,-0.465023430427008,0.8905030124627824
-0.56645999857209,-0.627688336956703,0.3470240508352631,-0.368759209803162,0.3643284920376345,-0.246380605088077,-0.521832175846149,0.3418949747702091,-0.405426757177904,1.1098208955842075
-0.565170818106323,-0.627688336956703,0.233298940542808,-0.368759209803162,-0.966963332596741,-0.246380605088077,-0.521832175846149,-0.530875140955626,-0.342157120455464,1.2728215761021382
-0.570388134299542,-0.561375920955448,-0.0320596501395873,-0.368759209803162,-1.13950151944317,-0.246380605088077,-0.521832175846149,0.5063983577738231,-0.275547657830193,1.0173319369171756
-0.570388134299542,-0.561375920955448,-0.449051721211922,-0.368759209803162,-1.13950151944317,-0.246380605088077,-0.521832175846149,-0.739924436102739,-0.205907011570897,0.7638102053854271
-0.570388134299542,-0.561375920955448,-0.183693130529527,-0.368759209803162,-0.464854483574391,-0.246380605088077,-0.521832175846149,0.1408921570022236,-0.133518565171097,0.5134239092200996
-0.570388134299542,-0.561375920955448,-0.221601500627012,-0.368759209803162,-0.98943845823656,-0.246380605088077,-0.521832175846149,0.6506984538191171,-0.0586406896646413,0.268445473620787
-0.570388134299542,-0.561375920955448,-0.449051721211922,-0.368759209803162,2.065988186609988,-0.246380605088077,-0.521832175846149,0.0474603252069086,0.018492317440138,0.0338399704063092
-0.56569017441392,-0.561375920955448,-0.297418240821982,-0.368759209803162,0.1914701433611096,-0.246380605088077,-0.521832175846149,0.3596179902896951,0.0976688280566069,-0.177912184137642
-0.498098022008376,-0.561375920955448,-0.373234981016952,-0.299682645169482,-0.0363474029037265,-0.246380605088077,-0.521832175846149,0.5163946693663328,0.1786982609812336,-0.332212681397806
-0.468620631020205,-0.561375920955448,-0.411143351114437,-0.368759209803162,0.5954254703124274,-0.246380605088077,-0.521832175846149,0.1241498714235986,0.2614093293841988,-0.465395363521874
-0.526426445602136,-0.627688336956703,-0.335326610919467,0.5637744127515165,3.2207416199573764,-0.246380605088077,0.097290744649282,0.7122563016739338,0.345648271529581,-0.656439783973499
-0.558659565737358,-0.627688336956703,-0.486960091309407,-0.368759209803162,-1.10933757532913,-0.246380605088077,-0.521832175846149,-0.629331081225301,0.4312771611550594,-0.520022297384895
-0.570388134299542,-0.627688336956703,-0.486960091309407,-0.334220927486322,-0.807714379885262,-0.246380605088077,-0.521832175846149,0.4320932364478,0.5181722933185293,-0.596852638375935
-0.570388134299542,-0.627688336956703,-0.449051721211922,-0.368759209803162,0.8062793022629291,-0.246380605088077,-0.521832175846149,0.4688010437953617,0.6062226876376887,-0.517260843909536
-0.570388134299542,-0.634319577956829,-0.486960091309407,-0.368759209803162,,-0.246380605088077,-0.521832175846149,-1.98291389408972,0.6953287319819361,-0.397584908289125
0.2415362525025673,-0.634319577956829,1.787542114539695,0.6673892597020364,-0.607800043949423,-0.246380605088077,0.7164136651447135,0.4523565783589795,0.2881907062105055,-0.640915003893104
1.5172822608942589,-0.634319577956829,5.8816460850680805,0.0802384603157571,0.3864074468853141,-0.246380605088077,0.7164136651447135,0.4853187896002213,0.2019427028133313,-0.762653585099474
3.386275266078168,-0.634319577956829,6.943080447797662,0.4256212834841567,0.5033041439450227,-0.246380605088077,-0.521832175846149,0.4814701370827516,0.1171225480562614,-0.626675905563173
3.5212055302908167,-0.640950819956954,5.313020533605805,0.2183915895831169,0.4178490363459917,3.881805065270669,0.097290744649282,0.8278834483682979,0.0338815111708347,-0.65814116259799
1.6328650142740193,-0.640950819956954,12.62933596242042,0.6328509773851965,0.2861236579349412,-0.246380605088077,-0.521832175846149,0.5312120661031919,-0.0476104626471121,-0.609436986981144
1.2494679348445692,-0.640950819956954,-0.335326610919467,-0.265144362852642,-0.620151068731202,-0.246380605088077,-0.521832175846149,0.4481828659946181,-0.127162549022888,-0.493400354488119
1.39331545427692,-0.640950819956954,0.3470240508352631,-0.0579146689516027,0.4232996214396446,-0.246380605088077,-0.521832175846149,0.9766213533675386,-0.204560753143663,-0.558233631012051
3.823069061641277,-0.64758206195708,1.4463667836623295,0.6328509773851965,-0.279872182981872,-0.246380605088077,-0.521832175846149,0.9939776936104278,-0.279565600470972,-0.614145193494038
5.189616236524487,-0.64758206195708,5.767920974775626,0.2874681542167969,-0.598252877892559,-0.246380605088077,-0.521832175846149,0.6766062007119379,-0.351909963712928,-0.623914835709909
5.5942675001214655,-0.64758206195708,0.4228407910302332,0.3565447188504768,-0.076429782285136,-0.246380605088077,0.7164136651447135,0.4826530449076152,-0.421297224995294,-0.706308011185633
7.2158383820288305,-0.64758206195708,10.203200276181375,1.8071525761577552,0.1319335692448234,-0.246380605088077,1.3355365856401449,0.8245207104437599,-0.487400053716776,-0.632202032535316
6.517754037729017,-0.654213302957205,6.071187935555506,1.289078341405156,-0.477480410285804,-0.246380605088077,1.9546595061355765,0.8274033041800893,-0.549860193355001,-0.629883172337583
5.489388394552046,-0.654213302957205,1.1810081929799343,0.4946978481178366,-0.447423386609781,-0.246380605088077,0.097290744649282,1.1126162278402218,-0.608289734970645,-0.734350620636234
3.891292422186496,-0.654213302957205,-0.259509870724497,0.0802384603157571,-0.113155176592729,-0.246380605088077,0.7164136651447135,0.7536893350459895,-0.66227444802343,-0.734944494293915
2.6497120531260494,-0.654213302957205,-0.259509870724497,0.3910830011673167,-0.454818911273657,-0.246380605088077,-0.521832175846149,0.5525845954616826,-0.711379766365614,-0.522680271674736
1.3469838804366705,-0.64758206195708,-0.221601500627012,0.183853307266277,-0.174043497432367,-0.246380605088077,-0.521832175846149,0.6272560369141212,-0.755159973613279,-0.452620255432831
1.4112286615974527,-0.64758206195708,0.8019244920050838,0.3220064365336368,1.2439045508328006,-0.246380605088077,0.7164136651447135,0.7612625040921768,-0.793170919949814,-0.661876194072114
1.14250537051574,-0.64758206195708,0.1953905704453229,-0.0579146689516027,-0.864067602294865,-0.246380605088077,-0.521832175846149,0.9143035249817396,-0.82498620935917,-0.597494863051645
1.102588323553619,-0.64758206195708,-0.145784760432042,0.183853307266277,-0.410394831128917,-0.246380605088077,3.812028267621871,0.2554531962806162,-0.850216202403818,-0.722556777099291
0.6384302998255404,-0.606104295956294,0.1195738302503528,0.0802384603157571,-0.392733261660053,-0.246380605088077,-0.521832175846149,0.1500437171725792,-0.868528472579264,-0.559090909843876
0.5721468930598569,-0.606104295956294,0.6881993817126285,-0.161529515902122,-0.0657386334635695,-0.246380605088077,3.812028267621871,0.8736213168089897,-0.879667669414793,-0.716112376427542
0.1826224366407235,-0.606104295956294,0.0058487199578977,-0.126991233585282,-0.84695550183789,-0.246380605088077,-0.521832175846149,0.9464341630726164,-0.883472324954667,-0.593239955172464
-0.194973994691267,-0.606104295956294,0.3849324209327482,-0.299682645169482,-0.917378767876573,-0.246380605088077,-0.521832175846149,0.7759016940108409,-0.879886184695624,-0.357539362967311
-0.159564453954878,-0.635879870956858,0.1953905704453229,-0.161529515902122,-0.956805876653715,-0.246380605088077,-0.521832175846149,0.8623089129305347,-0.868962287411974,-0.324368151543098
-0.275801434088649,-0.635879870956858,0.0437570900553827,0.2874681542167969,0.26851732408607,-0.246380605088077,-0.521832175846149,0.876168174192521,-0.850859117391256,-0.29341840107092
-0.552280037137546,-0.635879870956858,-0.411143351114437,-0.299682645169482,-1.11418634463979,-0.246380605088077,-0.521832175846149,0.9841475325874648,-0.825829465308472,-0.219346773322756
-0.570388134299542,-0.635879870956858,-0.486960091309407,-0.368759209803162,-1.14466672930445,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.794203752973464,-0.126174760359214
-0.570388134299542,-0.659024203957296,-0.486960091309407,-0.368759209803162,-0.799542431745744,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.756370222428116,-0.0057514018951912
-0.570388134299542,-0.659024203957296,-0.411143351114437,-0.368759209803162,-0.817144482762699,-0.246380605088077,-0.521832175846149,-0.224887383692452,-0.712754465756237,0.1322592202149555
-0.570388134299542,-0.659024203957296,-0.486960091309407,-0.368759209803162,,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.663800355852802,0.3166132729013323
-0.570388134299542,-0.659024203957296,-0.411143351114437,-0.368759209803162,-0.836036429370318,-0.246380605088077,-0.521832175846149,0.6568596400302837,-0.609953762970374,0.5276946919127723
-0.570388134299542,-0.670596370957516,-0.486960091309407,-0.368759209803162,-1.10606167670908,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.551649732261954,0.7544348294708645
-0.570388134299542,-0.670596370957516,-0.0699680202370724,-0.368759209803162,0.3918267339283979,-0.246380605088077,-0.521832175846149,0.3546616117836265,-0.489303196948618,0.9907918330521914
-0.552884494936379,-0.670596370957516,0.3091156807377781,-0.334220927486322,-0.905108643025174,-0.246380605088077,-0.521832175846149,0.2351911429674412,-0.423302904490929,1.233363301329632
-0.570388134299542,-0.670596370957516,-0.411143351114437,-0.368759209803162,-1.14633716594918,-0.246380605088077,-0.521832175846149,0.0474603252069086,-0.354008016175677,1.0935162577779385
-0.570388134299542,-0.670596370957516,-0.259509870724497,-0.368759209803162,-1.17653624241094,-0.246380605088077,-0.521832175846149,-0.546386064281493,-0.281746781204174,0.8519531997582938
-0.570388134299542,-0.670596370957516,0.0437570900553827,-0.368759209803162,-0.490840335577827,-0.246380605088077,-0.521832175846149,-0.113329136057923,-0.206816712781709,0.6175746952494603
-0.570388134299542,-0.670596370957516,-0.297418240821982,-0.334220927486322,-0.896019810167262,-0.246380605088077,-0.521832175846149,0.7766391209338203,-0.129485787412556,0.3646452511450684
-0.561568111947223,-0.670596370957516,-0.486960091309407,-0.368759209803162,1.176281428588272,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.0499942674258821,0.1034360662817604
-0.550208404169648,-0.700501969958082,-0.486960091309407,-0.368759209803162,0.7316259366098964,-0.246380605088077,-0.521832175846149,-1.18203578935049,0.0314431291409132,-0.15767588658254
-0.538133544388818,-0.700501969958082,-0.449051721211922,-0.334220927486322,-0.14569511206702,-0.246380605088077,-0.521832175846149,-0.629331081225301,0.1146349280591783,-0.418473326297515
-0.475348743508991,-0.700501969958082,-0.373234981016952,-0.334220927486322,0.8559362633973213,-0.246380605088077,0.7164136651447135,0.7242517316391194,0.1994105971682093,-0.676267177483411
-0.509847450355139,-0.700501969958082,-0.486960091309407,-0.161529515902122,3.1192408314228537,-0.246380605088077,0.097290744649282,0.6955160558516623,0.2856183431606935,-0.644943656269118
-0.495538506182772,-0.700501969958082,-0.259509870724497,-0.299682645169482,3.0519456107510954,-0.246380605088077,0.097290744649282,0.9542081396888304,0.3731230613982798,-0.656622563176999
-0.559270447687217,-0.700501969958082,-0.259509870724497,-0.368759209803162,-0.18415686549434,-0.246380605088077,1.3355365856401449,0.2177607837694138,0.4618044408535782,-0.711871731555128
-0.570388134299542,-0.700501969958082,-0.486960091309407,-0.368759209803162,1.0254581627879626,-0.246380605088077,0.097290744649282,0.1241498714235986,0.5515552640083479,-0.753590889415047
-0.570388134299542,-0.700501969958082,-0.486960091309407,-0.368759209803162,-1.09784149801031,-0.246380605088077,-0.521832175846149,-1.98291389408972,0.6422798786485393,-0.495539286515768
-0.510959005136585,-0.700501969958082,-0.259509870724497,-0.299682645169482,-0.0944570833121283,-0.246380605088077,0.097290744649282,0.7371150135028834,0.4109435682413721,-0.733734098640876
0.0481922823044192,-0.700501969958082,-0.0699680202370724,1.7726142938409153,-1.03887161729436,-0.246380605088077,-0.521832175846149,0.6517461719986862,0.3204641938116846,-0.530320359175799
1.7109230349807905,-0.700501969958082,-0.145784760432042,-0.126991233585282,-0.539765240246407,-0.246380605088077,-0.521832175846149,0.3579627672952318,0.231062199684997,-0.396337108959197
2.1804985980399136,-0.700501969958082,-0.107876390334557,-0.196067798218962,-0.421243062481371,-0.246380605088077,-0.521832175846149,0.6649652231998374,0.1428526687087732,-0.517735278343676
4.057535105363393,-0.664095153957393,-0.335326610919467,-0.368759209803162,0.3567493638589484,-0.246380605088077,0.7164136651447135,0.3257716405282653,0.055965779209084,-0.66330017942744
5.003589332416138,-0.664095153957393,0.1953905704453229,-0.230606080535802,0.285803982892577,-0.246380605088077,0.7164136651447135,0.8264647836811848,-0.02945104210611,-0.744747969469846
2.096444291929489,-0.664095153957393,5.805829344873111,-0.161529515902122,0.562561471419964,-0.246380605088077,-0.521832175846149,0.0494252611603208,-0.113230726168823,-0.60604379362959
1.1085021079794957,-0.664095153957393,0.3091156807377781,0.0111618956820771,-0.609544954267573,3.881805065270669,0.7164136651447135,0.6343763706210319,-0.195183897149804,-0.717652079767561
1.1469376664906892,-0.627688336956703,0.0437570900553827,0.6673892597020364,1.210070819465578,-0.246380605088077,0.097290744649282,0.64310702753925,-0.275095990461041,-0.675056410751779
5.696966519538019,-0.627688336956703,0.0816654601528678,0.3910830011673167,1.591168501042881,3.881805065270669,0.7164136651447135,0.10521390488821,-0.352724196345841,-0.739981503617843
5.198448138184906,-0.627688336956703,8.383598511502095,1.047310365187276,0.4472811461453649,3.881805065270669,1.9546595061355765,0.8905354825038988,-0.427794371605109,-0.695989855750239
6.787907129073931,-0.627688336956703,1.5980002640522697,0.3910830011673167,0.3184123576887057,-0.246380605088077,-0.521832175846149,0.8842278267005151,-0.499998104982639,-0.580392125086808
10.891104572832564,-0.627688336956703,8.383598511502095,1.150925212137796,0.5090180685543761,3.881805065270669,1.3355365856401449,0.6423102936788389,-0.568990245414134,-0.696416494738947
4.399501224218373,-0.627688336956703,4.403219651266164,0.8746189536030762,-0.323554224994374,-0.246380605088077,-0.521832175846149,0.9896488309033882,-0.634387338813986,-0.604123261214499
6.179483245261495,-0.627688336956703,0.6881993817126285,-0.0233763866347627,-0.195396253232465,-0.246380605088077,2.5737824266310083,0.9769103701853644,-0.695767574619541,-0.757184238901174
5.566463873263039,-0.627688336956703,2.242442555709516,1.2545400590883158,0.0335263161705972,3.881805065270669,1.9546595061355765,0.9572340600954152,-0.752673009549436,-0.700301089701324
3.688424318743431,-0.627688336956703,-0.0699680202370724,-0.0233763866347627,-0.657230791034588,-0.246380605088077,0.7164136651447135,0.9519519963009848,-0.804614964535912,-0.712331269535664
2.438423938207132,-0.627688336956703,1.2947333032723891,0.2183915895831169,1.1603427220146183,-0.246380605088077,0.097290744649282,0.8723401769581887,-0.851083510077082,-0.712354733200955
2.105092919401424,-0.627688336956703,-0.107876390334557,0.0802384603157571,1.2175432478572767,3.881805065270669,2.5737824266310083,0.7735947138602518,-0.891561789227841,-0.712424728553877
1.6455886138364184,-0.627688336956703,0.9156496022975388,0.4256212834841567,-0.878319266070759,-0.246380605088077,0.097290744649282,0.8771149857195629,-0.925545448652538,-0.67673037607587
1.6030306695004934,-0.627688336956703,-0.107876390334557,0.3220064365336368,-0.146002038799974,3.881805065270669,0.7164136651447135,0.5268190406442884,-0.952566648003623,-0.756526017079582
0.777411006873565,-0.627688336956703,0.6502910116151435,0.183853307266277,-0.679145590571103,-0.246380605088077,0.097290744649282,0.5296515204899265,-0.972220992804581,-0.648122757655669
0.3151057149003045,-0.627688336956703,2.3182592959044857,0.2874681542167969,-0.845212428090643,-0.246380605088077,-0.521832175846149,0.9229381184901748,-0.98419457256729,-0.625257871054129
0.1109253068168926,-0.627688336956703,-0.486960091309407,-0.334220927486322,-0.800074394936663,-0.246380605088077,-0.521832175846149,-0.546386064281493,-0.988287418214057,-0.549554721533231
-0.0467853526005012,-0.627688336956703,0.4228407910302332,0.0111618956820771,-0.623843256390037,-0.246380605088077,-0.521832175846149,0.6509313443365373,-0.984429594977235,-0.513573152133615
-0.0765055413827394,-0.627688336956703,0.6502910116151435,0.0457001779989171,-0.785072585168036,-0.246380605088077,-0.521832175846149,0.7697588813214671,-0.972687043957438,-0.516454151974925
-0.264634871118942,-0.627688336956703,1.1810081929799343,0.7710041066525564,0.2740126964899816,-0.246380605088077,-0.521832175846149,0.7914705413884758,-0.953256070942698,-0.554465608037776
-0.552522614678935,-0.627688336956703,-0.411143351114437,-0.126991233585282,-0.968663615527741,-0.246380605088077,-0.521832175846149,0.9586345806940392,-0.926447523093419,-0.419784801146073
-0.570388134299542,-0.634319577956829,-0.486960091309407,-0.368759209803162,-1.17747766868307,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.892663496289769,-0.36546818933486
-0.570388134299542,-0.634319577956829,-0.221601500627012,-0.368759209803162,-0.845134594022864,-0.246380605088077,-0.521832175846149,-0.0614268850544294,-0.852370348373749,-0.234160386506019
-0.570388134299542,-0.634319577956829,-0.297418240821982,-0.368759209803162,-0.911295034607405,-0.246380605088077,-0.521832175846149,0.0889056694042913,-0.806071715745348,-0.0508340835438881
-0.570388134299542,-0.634319577956829,-0.221601500627012,-0.368759209803162,-1.05219024009977,-0.246380605088077,-0.521832175846149,0.6472457906113885,-0.754284389735384,0.1701706313985349
-0.570388134299542,-0.568007161955573,-0.259509870724497,-0.368759209803162,-0.447981320295531,-0.246380605088077,-0.521832175846149,0.4133113736620757,-0.697518735247901,0.40781605957604
-0.570388134299542,-0.568007161955573,-0.449051721211922,-0.368759209803162,-1.09800072002844,-0.246380605088077,-0.521832175846149,-0.629331081225301,-0.636264219350988,0.6537888013107375
-0.570388134299542,-0.568007161955573,0.1195738302503528,-0.299682645169482,0.3675513766295067,-0.246380605088077,-0.521832175846149,0.3831722135005846,-0.570979790503347,0.904421094360382
-0.552336873915755,-0.568007161955573,-0.335326610919467,-0.368759209803162,-0.966527065036427,-0.246380605088077,-0.521832175846149,0.2605671074642101,-0.502088374291247,1.0394853006997218
-0.570388134299542,-0.461907296953564,-0.486960091309407,-0.368759209803162,-1.08482423297056,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.429974568752897,1.0118551665337845
-0.570388134299542,-0.461907296953564,-0.486960091309407,-0.368759209803162,-1.01415616097751,-0.246380605088077,-0.521832175846149,-1.98291389408972,-0.354984641862887,0.9030801004710692
-0.570388134299542,-0.461907296953564,-0.0699680202370724,-0.334220927486322,-0.377283571556132,-0.246380605088077,-0.521832175846149,0.4743096054039408,-0.277428060785291,0.6447487618036766
-0.570388134299542,-0.461907296953564,0.0437570900553827,-0.368759209803162,-0.981320214259063,-0.246380605088077,-0.521832175846149,0.3293500111857274,-0.197579942242362,0.3877619934915287
-0.570388134299542,-0.561375920955448,-0.297418240821982,-0.368759209803162,-0.369073193920508,-0.246380605088077,-0.521832175846149,-0.224887383692452,-0.115683977276617,0.1332692668770825
-0.5614906869934,-0.561375920955448,-0.335326610919467,-0.299682645169482,0.9759929502639024,-0.246380605088077,-0.521832175846149,0.7134719933177879,-0.0319555268616151,-0.115808282128669
-0.544858722400986,-0.561375920955448,-0.449051721211922,-0.368759209803162,0.0147045342863915,-0.246380605088077,-0.521832175846149,-0.629331081225301,0.0534153351044628,-0.367363911748807
-0.470193651005131,-0.561375920955448,0.0058487199578977,-0.230606080535802,1.059505817966217,-0.246380605088077,-0.521832175846149,0.8367953544531701,0.1402609127590033,-0.589392484271415
-0.478060356231049,-0.627688336956703,0.4228407910302332,-0.299682645169482,0.6796862065095425,-0.246380605088077,0.097290744649282,0.6861740408962245,0.2284332406441504,-0.674175412680815
-0.505120313617777,-0.627688336956703,-0.183693130529527,-0.299682645169482,3.3807664011876746,-0.246380605088077,0.7164136651447135,0.952283970576194,0.3178016582841202,-0.741842941505667
-0.51912634328921,-0.627688336956703,-0.411143351114437,-0.265144362852642,0.2352127474778303,-0.246380605088077,0.7164136651447135,0.856706327668526,0.4082506635708294,-0.674506880985969
-0.570388134299542,-0.627688336956703,-0.335326610919467,-0.368759209803162,1.4087177773594135,-0.246380605088077,-0.521832175846149,-0.116616255280044,0.4996780135132886,-0.602988561413276
-0.570388134299542,-0.634319577956829,-0.486960091309407,-0.368759209803162,0.7483590562676541,-0.246380605088077,-0.521832175846149,-1.98291389408972,0.5919930555803354,-0.384108563575158
-0.396355084218296,-0.634319577956829,-0.373234981016952,-0.334220927486322,0.0609597045531335,-0.246380605088077,-0.521832175846149,0.3901664280349849,0.3604196491001992,-0.480750195355755
0.089537321258196,-0.634319577956829,-0.411143351114437,-0.230606080535802,-0.226823612215294,-0.246380605088077,-0.521832175846149,0.219691204153834,0.2682068353500201,-0.396386473387638
0.2741827120908736,-0.634319577956829,-0.449051721211922,-0.299682645169482,0.4864351049143592,-0.246380605088077,-0.521832175846149,0.8126321461111423,0.1769698276325393,-0.388756899431614
