adName,大类,wgs84_lng,wgs84_lat
新城区,通行设施,108.958872,34.276172
新城区,通行设施,108.959282,34.270019
新城区,通行设施,108.959662,34.270833
新城区,通行设施,108.967941,34.273117
新城区,通行设施,108.966867,34.271347
新城区,通行设施,108.968106,34.269936
新城区,通行设施,108.968245,34.270798
新城区,通行设施,108.968641,34.270749
新城区,通行设施,108.965377,34.271338
新城区,通行设施,108.968643,34.269991
新城区,通行设施,108.968866,34.269991
新城区,通行设施,108.965491,34.271932
新城区,通行设施,108.958669,34.27081
新城区,通行设施,108.960224,34.270078
新城区,通行设施,108.959589,34.269686
新城区,通行设施,108.95919,34.269681
新城区,通行设施,108.95867,34.270811
新城区,通行设施,108.958666,34.270967
新城区,通行设施,108.958895,34.269388
新城区,通行设施,108.95853,34.270933
新城区,通行设施,108.960194,34.268926
新城区,通行设施,108.96027,34.269346
新城区,通行设施,108.958801,34.270764
新城区,通行设施,108.959375,34.271216
新城区,通行设施,108.959183,34.27185
新城区,通行设施,108.959886,34.27003
新城区,通行设施,108.966517,34.271727
新城区,通行设施,108.965594,34.266083
新城区,通行设施,108.961869,34.262276
新城区,通行设施,108.959625,34.268838
新城区,通行设施,108.957907,34.269452
新城区,通行设施,108.958802,34.272043
新城区,通行设施,108.958645,34.27211
新城区,通行设施,108.962119,34.276128
新城区,通行设施,108.962356,34.276243
新城区,通行设施,108.969614,34.271054
新城区,通行设施,108.964072,34.271162
新城区,通行设施,108.969631,34.27021
新城区,通行设施,108.954439,34.263508
新城区,通行设施,108.962611,34.274406
新城区,通行设施,108.957371,34.271745
新城区,通行设施,108.957692,34.26855
新城区,通行设施,108.960995,34.269586
新城区,通行设施,108.955678,34.263848
新城区,通行设施,108.948284,34.263866
新城区,通行设施,108.956732,34.275301
新城区,通行设施,108.956939,34.276253
新城区,通行设施,108.959715,34.268498
新城区,通行设施,108.956781,34.276013
新城区,通行设施,108.948248,34.264035
新城区,通行设施,108.959634,34.266189
新城区,通行设施,108.960128,34.266503
新城区,通行设施,108.959892,34.266721
新城区,通行设施,108.961426,34.2709
新城区,通行设施,108.959804,34.268642
新城区,通行设施,108.959194,34.268607
新城区,通行设施,108.958572,34.268388
新城区,通行设施,108.948286,34.263384
新城区,通行设施,108.96241,34.265727
新城区,通行设施,108.962394,34.265262
新城区,通行设施,108.962039,34.264513
新城区,通行设施,108.956716,34.267476
新城区,通行设施,108.962404,34.26407
新城区,通行设施,108.956764,34.267251
新城区,通行设施,108.964219,34.26146
新城区,通行设施,108.964105,34.273832
新城区,通行设施,108.954751,34.264017
新城区,通行设施,108.955691,34.264706
新城区,通行设施,108.958376,34.275297
新城区,通行设施,108.960816,34.274776
新城区,通行设施,108.960706,34.274534
新城区,通行设施,108.959364,34.2735
新城区,通行设施,108.960512,34.27409
新城区,通行设施,108.955709,34.267845
新城区,通行设施,108.958497,34.273787
新城区,通行设施,108.955641,34.268017
新城区,通行设施,108.959364,34.273473
新城区,通行设施,108.960253,34.274898
新城区,通行设施,108.955709,34.267845
新城区,通行设施,108.960697,34.275833
新城区,通行设施,108.962113,34.272486
新城区,通行设施,108.96276,34.269011
新城区,通行设施,108.957907,34.269236
新城区,通行设施,108.962353,34.265246
新城区,通行设施,108.962445,34.266984
新城区,通行设施,108.956504,34.267486
新城区,通行设施,108.955974,34.272227
新城区,通行设施,108.957194,34.276492
新城区,通行设施,108.997178,34.251827
新城区,通行设施,108.95691,34.269607
新城区,通行设施,108.947468,34.264171
新城区,通行设施,108.947893,34.264004
新城区,通行设施,108.961425,34.271267
新城区,通行设施,108.959335,34.268611
新城区,通行设施,108.960556,34.265448
新城区,通行设施,108.957054,34.266181
新城区,通行设施,108.958603,34.267737
新城区,通行设施,108.960584,34.264582
新城区,通行设施,108.96788,34.275321
新城区,通行设施,108.954828,34.263547
新城区,通行设施,108.954499,34.263511
新城区,通行设施,108.948058,34.265279
新城区,通行设施,108.957777,34.268829
新城区,通行设施,108.957105,34.270606
新城区,通行设施,108.957324,34.270037
新城区,通行设施,108.958594,34.268554
新城区,通行设施,108.959004,34.2686
新城区,通行设施,108.958451,34.268729
新城区,通行设施,108.96082,34.272109
新城区,通行设施,108.961852,34.270122
新城区,通行设施,108.954257,34.263863
新城区,通行设施,108.949022,34.262446
新城区,通行设施,108.956364,34.275494
新城区,通行设施,108.962968,34.275594
新城区,通行设施,108.962392,34.276574
新城区,通行设施,108.96262,34.273258
新城区,通行设施,108.956008,34.276724
新城区,通行设施,108.95593,34.275794
新城区,通行设施,108.96298,34.276236
新城区,通行设施,108.959115,34.276547
新城区,通行设施,108.953924,34.263506
新城区,通行设施,108.96615,34.266478
新城区,通行设施,108.96838,34.272067
新城区,通行设施,108.969725,34.270905
新城区,通行设施,108.96067,34.272556
新城区,通行设施,108.960229,34.262523
新城区,通行设施,108.958622,34.26268
新城区,通行设施,108.960998,34.261288
新城区,通行设施,108.963318,34.268666
新城区,通行设施,108.946432,34.264677
新城区,通行设施,108.967935,34.273815
新城区,通行设施,108.967963,34.272407
新城区,通行设施,108.95862,34.262107
新城区,通行设施,108.961572,34.263097
新城区,通行设施,108.960223,34.265368
新城区,通行设施,108.964433,34.271947
新城区,通行设施,108.969719,34.271054
新城区,通行设施,108.969165,34.271891
新城区,通行设施,108.963707,34.270146
新城区,通行设施,108.969406,34.271806
新城区,通行设施,108.96359,34.269806
新城区,通行设施,108.969997,34.27071
新城区,通行设施,108.966441,34.265797
新城区,通行设施,108.966711,34.266104
新城区,通行设施,108.966711,34.266104
新城区,通行设施,108.966143,34.265946
新城区,通行设施,108.942788,34.264788
新城区,通行设施,108.942894,34.264492
