adName,大类,wgs84_lng,wgs84_lat
新城区,商务住宅,108.950837,34.285177
新城区,商务住宅,108.955997,34.278915
新城区,商务住宅,108.968054,34.290564
新城区,商务住宅,108.95097,34.282781
新城区,商务住宅,108.964527,34.280644
新城区,商务住宅,108.973471,34.297969
新城区,商务住宅,108.968202,34.281039
新城区,商务住宅,108.964061,34.278958
新城区,商务住宅,108.950006,34.284207
新城区,商务住宅,108.978468,34.284579
新城区,商务住宅,108.989494,34.294289
新城区,商务住宅,108.98339,34.29389
新城区,商务住宅,109.003445,34.28491
新城区,商务住宅,109.007997,34.278486
新城区,商务住宅,109.008137,34.278646
新城区,商务住宅,109.006387,34.279941
新城区,商务住宅,109.006658,34.279724
新城区,商务住宅,108.99301,34.279192
新城区,商务住宅,108.979085,34.291369
新城区,商务住宅,108.98475,34.277996
新城区,商务住宅,108.980306,34.29087
新城区,商务住宅,108.978812,34.287688
新城区,商务住宅,108.992421,34.278759
新城区,商务住宅,108.997733,34.288424
新城区,商务住宅,108.996393,34.289972
新城区,商务住宅,108.9936,34.279376
新城区,商务住宅,108.997405,34.284448
新城区,商务住宅,108.992636,34.286076
新城区,商务住宅,108.98597,34.29043
新城区,商务住宅,108.985479,34.287337
新城区,商务住宅,108.985146,34.283693
新城区,商务住宅,108.993586,34.287762
新城区,商务住宅,108.95209,34.286949
新城区,商务住宅,108.991586,34.283492
新城区,商务住宅,108.983027,34.28609
新城区,商务住宅,108.992078,34.294609
新城区,商务住宅,109.003557,34.289819
新城区,商务住宅,109.004568,34.282346
新城区,商务住宅,109.00675,34.27912
新城区,商务住宅,108.98094,34.279857
新城区,商务住宅,108.989434,34.295192
新城区,商务住宅,108.995184,34.279578
新城区,商务住宅,108.98675,34.278202
新城区,商务住宅,108.979429,34.290075
新城区,商务住宅,109.00434,34.282307
新城区,商务住宅,109.003149,34.284199
新城区,商务住宅,109.006073,34.278532
新城区,商务住宅,109.00253,34.284492
新城区,商务住宅,109.002669,34.288678
新城区,商务住宅,109.00232,34.287365
新城区,商务住宅,109.003531,34.281709
新城区,商务住宅,109.003533,34.281964
新城区,商务住宅,109.002781,34.289072
新城区,商务住宅,108.981964,34.293592
新城区,商务住宅,108.984204,34.294539
新城区,商务住宅,108.984924,34.29438
新城区,商务住宅,109.017122,34.263965
新城区,商务住宅,108.972119,34.286225
新城区,商务住宅,108.972552,34.289682
新城区,商务住宅,108.945336,34.28584
新城区,商务住宅,108.970183,34.293783
新城区,商务住宅,108.945354,34.283414
新城区,商务住宅,108.971447,34.292116
新城区,商务住宅,108.970345,34.292939
新城区,商务住宅,108.971703,34.288964
新城区,商务住宅,109.003678,34.291463
新城区,商务住宅,109.003797,34.280274
新城区,商务住宅,109.004592,34.279199
新城区,商务住宅,109.01257,34.271674
新城区,商务住宅,109.004587,34.278579
新城区,商务住宅,108.967844,34.294176
新城区,商务住宅,108.946951,34.283171
新城区,商务住宅,108.951041,34.278728
新城区,商务住宅,108.947794,34.290554
新城区,商务住宅,108.946575,34.286086
新城区,商务住宅,108.947525,34.282026
新城区,商务住宅,108.971802,34.28607
新城区,商务住宅,108.947747,34.290888
新城区,商务住宅,108.971572,34.287673
新城区,商务住宅,108.968931,34.293343
新城区,商务住宅,108.946521,34.285823
新城区,商务住宅,108.970274,34.291746
新城区,商务住宅,108.971518,34.284621
新城区,商务住宅,108.949477,34.294882
新城区,商务住宅,109.023989,34.248878
新城区,商务住宅,109.002673,34.281511
新城区,商务住宅,109.00882,34.249199
新城区,商务住宅,109.022404,34.255606
新城区,商务住宅,109.008747,34.266867
新城区,商务住宅,109.008213,34.251652
新城区,商务住宅,109.013667,34.243916
新城区,商务住宅,109.011359,34.245698
新城区,商务住宅,109.012182,34.244562
新城区,商务住宅,109.025186,34.253073
新城区,商务住宅,109.011425,34.256646
新城区,商务住宅,109.008566,34.246361
新城区,商务住宅,108.983822,34.278046
新城区,商务住宅,108.977337,34.287147
新城区,商务住宅,108.99165,34.277713
新城区,商务住宅,108.948118,34.278868
新城区,商务住宅,108.945338,34.282977
新城区,商务住宅,108.94498,34.283723
新城区,商务住宅,108.945183,34.282225
新城区,商务住宅,108.944751,34.285497
新城区,商务住宅,108.972181,34.291678
新城区,商务住宅,108.978557,34.281242
新城区,商务住宅,109.010504,34.253766
新城区,商务住宅,108.97015,34.292325
新城区,商务住宅,109.024416,34.251465
新城区,商务住宅,109.009139,34.249315
新城区,商务住宅,109.024754,34.251521
新城区,商务住宅,109.013672,34.262391
新城区,商务住宅,109.017677,34.261628
新城区,商务住宅,109.012761,34.262447
新城区,商务住宅,109.015084,34.244475
新城区,商务住宅,109.010576,34.264106
新城区,商务住宅,108.94635,34.280277
新城区,商务住宅,108.947338,34.278894
新城区,商务住宅,108.946195,34.282048
新城区,商务住宅,108.96872,34.294683
新城区,商务住宅,108.972204,34.289347
新城区,商务住宅,108.944896,34.284051
新城区,商务住宅,108.950291,34.294895
新城区,商务住宅,108.945709,34.286834
新城区,商务住宅,108.94608,34.284883
新城区,商务住宅,108.968256,34.277802
新城区,商务住宅,108.968866,34.277656
新城区,商务住宅,108.969739,34.294024
新城区,商务住宅,108.971831,34.293089
新城区,商务住宅,108.945,34.281414
新城区,商务住宅,108.969544,34.294686
新城区,商务住宅,108.994122,34.279592
新城区,商务住宅,108.971598,34.290005
新城区,商务住宅,108.97154,34.283758
新城区,商务住宅,108.967372,34.293409
新城区,商务住宅,108.947318,34.284288
新城区,商务住宅,108.950883,34.27983
新城区,商务住宅,109.019618,34.258435
新城区,商务住宅,109.008184,34.267454
新城区,商务住宅,109.013723,34.261656
新城区,商务住宅,109.015969,34.261039
新城区,商务住宅,109.014943,34.260981
新城区,商务住宅,109.006422,34.249918
新城区,商务住宅,109.00803,34.265938
新城区,商务住宅,109.019237,34.260907
新城区,商务住宅,109.007961,34.245893
新城区,商务住宅,109.008236,34.254092
新城区,商务住宅,109.007227,34.253636
新城区,商务住宅,109.007148,34.250761
新城区,商务住宅,108.95084,34.278937
新城区,商务住宅,109.012802,34.258652
新城区,商务住宅,109.007646,34.245674
新城区,商务住宅,109.007487,34.255683
新城区,商务住宅,109.00614,34.24823
新城区,商务住宅,109.006465,34.247373
新城区,商务住宅,109.008694,34.244878
新城区,商务住宅,109.00287,34.280538
新城区,商务住宅,109.006006,34.247107
新城区,商务住宅,109.003747,34.278569
新城区,商务住宅,109.002334,34.279616
新城区,商务住宅,109.002381,34.279404
新城区,商务住宅,109.00315,34.277724
新城区,商务住宅,109.002418,34.279283
新城区,商务住宅,109.012715,34.29202
新城区,商务住宅,109.008703,34.283634
新城区,商务住宅,108.968686,34.291278
新城区,商务住宅,109.008756,34.286604
新城区,商务住宅,109.016855,34.288719
新城区,商务住宅,109.016057,34.290236
新城区,商务住宅,109.011388,34.285999
新城区,商务住宅,109.01529,34.291154
新城区,商务住宅,108.951419,34.278739
新城区,商务住宅,109.013761,34.26086
新城区,商务住宅,109.007166,34.269665
新城区,商务住宅,108.946981,34.284768
新城区,商务住宅,108.947269,34.286924
新城区,商务住宅,108.946574,34.287763
新城区,商务住宅,109.006808,34.292346
新城区,商务住宅,109.005803,34.28562
新城区,商务住宅,109.005533,34.288819
新城区,商务住宅,109.005117,34.284083
新城区,商务住宅,109.006233,34.282961
新城区,商务住宅,109.00499,34.285795
新城区,商务住宅,109.008642,34.279231
新城区,商务住宅,109.005334,34.282674
新城区,商务住宅,109.004524,34.285543
新城区,商务住宅,109.005351,34.281939
新城区,商务住宅,109.00771,34.291135
新城区,商务住宅,109.017304,34.249635
新城区,商务住宅,109.005542,34.288869
新城区,商务住宅,109.016564,34.251979
新城区,商务住宅,109.015328,34.251888
新城区,商务住宅,109.015909,34.252164
新城区,商务住宅,109.016681,34.252234
新城区,商务住宅,109.016412,34.248383
新城区,商务住宅,109.018991,34.248706
新城区,商务住宅,109.015865,34.253181
新城区,商务住宅,109.016063,34.247955
新城区,商务住宅,109.015277,34.26238
新城区,商务住宅,108.953013,34.265289
新城区,商务住宅,108.969519,34.270838
新城区,商务住宅,108.965021,34.271068
新城区,商务住宅,108.963758,34.274046
新城区,商务住宅,108.965576,34.275807
新城区,商务住宅,108.969721,34.272032
新城区,商务住宅,108.969122,34.275022
新城区,商务住宅,108.962514,34.271988
新城区,商务住宅,108.963225,34.271026
新城区,商务住宅,109.020806,34.251802
新城区,商务住宅,108.981057,34.290396
新城区,商务住宅,108.98776,34.292258
新城区,商务住宅,108.981466,34.289113
新城区,商务住宅,108.991316,34.281915
新城区,商务住宅,108.992726,34.290912
新城区,商务住宅,108.98393,34.291644
新城区,商务住宅,108.994528,34.283508
新城区,商务住宅,108.989682,34.280374
新城区,商务住宅,108.981256,34.283607
新城区,商务住宅,108.995091,34.285042
新城区,商务住宅,108.982515,34.291337
新城区,商务住宅,108.990186,34.28071
新城区,商务住宅,108.993483,34.281059
新城区,商务住宅,108.980252,34.288871
新城区,商务住宅,109.007403,34.281428
新城区,商务住宅,109.007633,34.291208
新城区,商务住宅,108.988517,34.293619
新城区,商务住宅,108.986383,34.293993
新城区,商务住宅,108.996122,34.282727
新城区,商务住宅,108.982279,34.292655
新城区,商务住宅,108.991629,34.279739
新城区,商务住宅,109.017626,34.272968
新城区,商务住宅,109.01359,34.272321
新城区,商务住宅,109.013922,34.272768
新城区,商务住宅,109.01327,34.272726
新城区,商务住宅,109.012697,34.265029
新城区,商务住宅,109.017662,34.271258
新城区,商务住宅,109.019084,34.273536
新城区,商务住宅,109.013375,34.270691
新城区,商务住宅,108.981014,34.281724
新城区,商务住宅,108.98903,34.293723
新城区,商务住宅,108.991122,34.280513
新城区,商务住宅,108.981828,34.291508
新城区,商务住宅,108.979068,34.28893
新城区,商务住宅,108.981823,34.291677
新城区,商务住宅,109.00874,34.289859
新城区,商务住宅,109.009644,34.290505
新城区,商务住宅,109.008419,34.287822
新城区,商务住宅,109.007566,34.287729
新城区,商务住宅,108.953653,34.263146
新城区,商务住宅,108.949845,34.262596
新城区,商务住宅,108.953093,34.263795
新城区,商务住宅,108.953547,34.263608
新城区,商务住宅,108.952856,34.263148
新城区,商务住宅,108.949969,34.264586
新城区,商务住宅,108.953548,34.264373
新城区,商务住宅,109.007175,34.283952
新城区,商务住宅,109.006818,34.286209
新城区,商务住宅,108.951581,34.262745
新城区,商务住宅,108.99628,34.280031
新城区,商务住宅,108.977975,34.282334
新城区,商务住宅,108.997561,34.281948
新城区,商务住宅,108.996776,34.28046
新城区,商务住宅,108.993507,34.293917
新城区,商务住宅,108.998249,34.281751
新城区,商务住宅,108.999404,34.2839
新城区,商务住宅,108.982912,34.294899
新城区,商务住宅,109.014556,34.26239
新城区,商务住宅,108.997364,34.281286
新城区,商务住宅,108.998523,34.282749
新城区,商务住宅,108.993692,34.278422
