adName,大类,wgs84_lng,wgs84_lat
新城区,生活服务,108.999109,34.252267
新城区,生活服务,108.979419,34.292202
新城区,生活服务,108.992862,34.250236
新城区,生活服务,108.947361,34.287195
新城区,生活服务,108.946158,34.285738
新城区,生活服务,108.947387,34.286339
新城区,生活服务,108.947309,34.286502
新城区,生活服务,108.946455,34.2841
新城区,生活服务,108.945965,34.283918
新城区,生活服务,108.946104,34.284092
新城区,生活服务,108.945932,34.284001
新城区,生活服务,108.947603,34.283929
新城区,生活服务,108.947588,34.284187
新城区,生活服务,108.947558,34.284193
新城区,生活服务,108.947377,34.284245
新城区,生活服务,108.946459,34.284101
新城区,生活服务,108.947337,34.286092
新城区,生活服务,108.946915,34.284009
新城区,生活服务,108.947086,34.284277
新城区,生活服务,108.947196,34.284007
新城区,生活服务,108.946988,34.28411
新城区,生活服务,109.005238,34.260645
新城区,生活服务,109.000464,34.256559
新城区,生活服务,109.000191,34.260254
新城区,生活服务,109.00037,34.256695
新城区,生活服务,109.005615,34.24667
新城区,生活服务,109.006537,34.256429
新城区,生活服务,109.006338,34.256435
新城区,生活服务,109.006595,34.256477
新城区,生活服务,109.00734,34.259062
新城区,生活服务,109.000927,34.256468
新城区,生活服务,109.000762,34.260696
新城区,生活服务,108.947252,34.286112
新城区,生活服务,108.946866,34.284266
新城区,生活服务,108.944943,34.285538
新城区,生活服务,108.947874,34.287216
新城区,生活服务,108.945377,34.286349
新城区,生活服务,109.005037,34.262781
新城区,生活服务,108.946686,34.284083
新城区,生活服务,108.947053,34.284271
新城区,生活服务,108.948026,34.285958
新城区,生活服务,108.950233,34.285293
新城区,生活服务,108.949929,34.295623
新城区,生活服务,108.948773,34.283701
新城区,生活服务,108.950503,34.296274
新城区,生活服务,108.981248,34.294453
新城区,生活服务,108.97523,34.288962
新城区,生活服务,108.97392,34.292482
新城区,生活服务,108.949174,34.283752
新城区,生活服务,108.981583,34.294415
新城区,生活服务,108.981577,34.293814
新城区,生活服务,108.981637,34.294609
新城区,生活服务,108.948913,34.295608
新城区,生活服务,108.948932,34.295543
新城区,生活服务,108.950707,34.296621
新城区,生活服务,108.978482,34.293815
新城区,生活服务,108.980236,34.285516
新城区,生活服务,108.981575,34.285093
新城区,生活服务,108.981563,34.285067
新城区,生活服务,108.982389,34.285247
新城区,生活服务,108.982398,34.285264
新城区,生活服务,108.982286,34.285218
新城区,生活服务,108.982518,34.285204
新城区,生活服务,108.980078,34.285668
新城区,生活服务,108.981323,34.294413
新城区,生活服务,108.974808,34.291331
新城区,生活服务,108.974432,34.289556
新城区,生活服务,108.972405,34.294036
新城区,生活服务,108.974929,34.29325
新城区,生活服务,108.974214,34.292632
新城区,生活服务,108.974516,34.292619
新城区,生活服务,108.951012,34.283694
新城区,生活服务,108.950674,34.27899
新城区,生活服务,108.955534,34.281107
新城区,生活服务,108.950026,34.278996
新城区,生活服务,108.974371,34.28891
新城区,生活服务,108.984202,34.282262
新城区,生活服务,108.983816,34.283068
新城区,生活服务,108.978678,34.279929
