grid_id,segment_count,total_length_m
1457,18,5487.60394081173
1458,5,1836.2308264144276
1459,4,1623.877988560787
1460,2,529.0618871879386
1461,0,0.0
1462,0,0.0
1463,0,0.0
1464,1,577.472274208769
1465,4,1328.9634254070759
1466,12,3650.094781955775
1467,5,995.0882270890307
1468,9,1765.1139004747133
1469,21,6389.045431534629
1470,43,15297.944666244635
1471,66,22838.046560183644
1472,38,13835.492142186215
1473,79,24335.467054407927
1474,89,26721.87211646276
1475,84,21674.26402294608
1476,98,33312.90881228512
1477,52,19645.6040568622
1478,190,56646.63051207047
1479,242,76202.365531341
1480,242,75857.9104829437
1481,279,81775.42519550171
1482,198,64014.16950760386
1483,385,104077.51354348242
1484,431,130073.98415749267
1485,468,142296.28318867434
1486,236,88639.35387406495
1487,264,81467.98701447588
1488,154,47090.49384480026
1489,238,79221.46179525317
1490,317,91155.02330346193
1491,198,60971.72087774576
1492,317,82344.79842257516
1493,226,74075.27423501041
1494,168,52221.05361873761
1495,182,55604.99033823708
1496,247,70696.377908277
1497,173,58715.20876309471
1498,244,70050.71097869036
1499,217,62495.97421668712
1500,127,49899.53023171369
1501,106,33276.44769010856
1502,78,26776.21257244779
1503,100,36392.04057138501
1504,225,58100.042153891205
1505,66,22110.91424154336
1506,63,23403.165976345274
1507,124,42629.145214829994
1508,226,63473.07055192214
1509,209,64508.57827558152
1510,237,69947.19802204067
1511,31,11546.99151708873
1512,52,17650.492209376534
1513,30,10693.726916855983
1514,30,8330.219574956755
1515,14,3111.969061415364
1516,2,637.9751724079413
1517,2,207.40311659311482
1518,0,0.0
1519,0,0.0
1520,0,0.0
1521,0,0.0
1522,3,987.1702740631266
1523,10,3406.8191963478566
1524,9,2241.1762536837246
1525,12,2930.4166773091815
1526,19,5046.587322749241
1527,30,9699.884635764403
1528,52,19183.06362115423
1529,46,14703.087381847017
1530,111,31830.855023988883
1531,99,31173.003622739845
1532,65,21504.8897953418
1533,257,51743.89710591051
1534,79,27678.333439530674
1535,110,32161.16883313461
1536,259,72944.47454800876
1537,194,70648.47272196705
1538,158,48446.02175640923
1539,199,63238.63729750246
1540,322,98065.53652455998
1541,323,97303.18758937511
1542,289,92397.39867611133
1543,201,71543.93702773614
1544,293,85685.99739111293
1545,130,42517.639739138016
1546,166,53478.51497442039
1547,239,78606.28060503084
1548,118,32098.63913453491
1549,184,67241.88116505247
1550,222,75137.65665776684
1551,173,39508.52864072534
1552,171,54483.60517778421
1553,204,78289.58577122753
1554,141,51764.97820171199
1555,183,49096.747809578796
1556,166,56022.690669447424
1557,161,46540.90814439547
1558,162,54185.83407470568
1559,106,32562.707049551667
1560,88,29310.45421405566
1561,193,68457.0607251846
1562,67,21886.067762900908
1563,62,23252.047524665748
1564,113,38226.17935266231
1565,185,62016.88681221322
1566,158,42770.06222830577
1567,94,25614.35143035314
1568,43,16041.105101288122
1569,158,35139.9902760735
1570,78,26858.694782485
1571,55,20634.092485190857
1572,45,12862.04359383434
1573,31,9430.50803481853
1574,12,3032.0296718334444
1575,3,774.7245741708274
1576,0,0.0
1577,0,0.0
1578,1,188.99952131449973
1579,6,836.1625848214476
1580,16,4638.34980222496
1581,19,5944.702929674651
1582,27,5723.847257875519
1583,24,7741.955371877714
1584,45,9621.89903349308
1585,70,20182.935839748574
1586,115,34966.666583769285
1587,119,38577.01144473494
1588,105,31055.60237546539
1589,250,82175.21004391562
1590,159,52131.77051558236
1591,114,36045.9487891655
1592,238,66267.92753549125
1593,240,66629.55976308588
1594,194,54630.89195492806
1595,189,55740.38729597095
1596,268,73524.86559242365
1597,262,72296.51091168646
1598,426,120697.9238855795
1599,296,94821.55986745107
1600,530,141522.10633812824
1601,150,44471.906521523946
1602,175,42651.370449960006
1603,256,66193.26246630172
1604,93,32845.75599020423
1605,259,69242.17350298987
1606,337,89592.56324456373
1607,127,42935.146412128124
1608,154,46007.27368137152
1609,155,45117.66345821244
1610,148,38066.06589564236
1611,95,30257.1527287199
1612,102,30985.07476591216
1613,68,23073.989737780976
1614,55,14737.9085872007
1615,63,18665.423459233007
1616,68,23200.983855164115
1617,149,43706.14105115965
1618,97,26471.747237506996
1619,82,27114.895122840833
1620,113,35992.41624045513
1621,145,40203.47249822044
1622,243,78482.32610840962
1623,131,34562.69199024469
1624,41,10636.265444220024
1625,58,20471.92389375177
1626,45,15803.873169678453
1627,26,8459.170729918113
1628,37,12475.159009365007
1629,50,16647.413218935475
1630,43,10320.102622325756
1631,3,691.3844041443749
1632,0,0.0
1633,0,0.0
1634,0,0.0
1635,1,185.50321230591356
1636,1,510.5544289725537
1637,5,803.815631274152
1638,5,2035.6442295155448
1639,6,2430.2104962484173
1640,14,5280.707028812946
1641,34,8621.552556681218
1642,80,26700.12571707736
1643,100,22861.05105174192
1644,72,26384.188383827084
1645,116,26271.121600175815
1646,153,47442.62793206964
1647,199,66338.08810469173
1648,107,33808.84722504734
1649,191,71026.23940764288
1650,178,53869.15130912713
1651,160,50111.48465002437
1652,153,48707.631211090156
1653,119,41164.03382388928
1654,220,67792.44662464684
1655,330,99194.69394929368
1656,344,102147.2415243976
1657,438,149069.46356832937
1658,172,61757.671084142836
1659,68,21301.56050319033
1660,96,38955.47824572969
1661,68,20350.49570427142
1662,205,69500.06104252928
1663,193,67197.03703595033
1664,105,37092.684891363126
1665,165,50490.73199464655
1666,187,62827.57994258988
1667,164,53574.46475018284
1668,84,29594.668132794995
1669,97,28654.92176727326
1670,65,24695.608626396846
1671,43,15553.039109975365
1672,64,20331.079607018022
1673,74,30500.43761662952
1674,111,37062.07081578082
1675,65,22391.980598330814
1676,180,51864.47148323713
1677,175,47647.03911232494
1678,186,61411.587072440045
1679,130,45684.10018861641
1680,123,29952.813308155393
1681,67,23902.716550255434
1682,67,21416.83711727601
1683,81,16049.243611367952
1684,54,15293.148663802122
1685,43,16138.878557815817
1686,99,40558.8937524955
1687,104,31167.380260826383
1688,18,1293.3488868823404
1689,0,0.0
1690,0,0.0
1691,0,0.0
1692,0,0.0
1693,0,0.0
1694,0,0.0
1695,9,1820.0659324378146
1696,11,5132.435043752928
1697,27,9811.955107958327
1698,69,18602.378875478047
1699,119,34138.31679533204
1700,74,27772.454812320713
1701,54,15255.321320460014
1702,60,17770.88591596152
1703,113,28708.942889914102
1704,140,35120.99746154528
1705,147,39481.171045878575
1706,261,72591.74298606908
1707,183,59447.59651741385
1708,257,72212.56490630133
1709,228,66371.24095406229
1710,167,50152.40540211242
1711,207,64423.61476016052
1712,227,66933.49087336924
1713,224,68680.71813088196
1714,313,83423.85568386517
1715,242,74619.49901442457
1716,101,21977.49751985816
1717,83,26336.952056447117
1718,83,22789.128837476812
1719,150,48037.44517071104
1720,190,52446.09627286556
1721,122,35085.869301048915
1722,231,47683.75778978512
1723,240,84532.29135484432
1724,153,46145.432107342895
1725,80,29380.684728605196
1726,63,24425.199581712972
1727,62,16308.22871833492
1728,36,14243.19787389715
1729,39,11756.470140663418
1730,55,19046.32736074933
1731,92,19911.938095345376
1732,72,20544.477980075215
1733,188,48808.55385472243
1734,81,31601.167488289808
1735,105,44869.525010149555
1736,83,25478.546158296387
1737,37,11518.643323137194
1738,52,13654.847516767053
1739,22,6168.104962214764
1740,24,4034.143368776242
1741,10,3282.917319603233
1742,5,1357.0513762566331
1743,2,924.1231634262582
1744,0,0.0
1745,0,0.0
1746,0,0.0
1747,0,0.0
1748,0,0.0
1749,0,0.0
1750,0,0.0
1751,0,0.0
1752,0,0.0
1753,1,369.7383193530466
1754,1,502.63205259794154
1755,14,2855.762581421215
1756,21,6499.543472454305
1757,42,10544.87230550836
1758,41,9734.664003467733
1759,22,4472.302042999466
1760,26,7502.607789688753
1761,18,6262.606161346232
1762,57,14877.855713698393
1763,134,36986.89613855239
1764,155,40758.98392890078
1765,139,44521.7930079579
1766,134,38795.20846461595
1767,175,52887.94852245036
1768,127,40868.38583621845
1769,217,67691.96386101742
1770,256,70998.65021536285
1771,152,45206.122833560854
1772,250,57699.40977073342
1773,253,84521.13470979728
1774,134,27084.44797101368
1775,42,12161.81883544967
1776,79,26548.955585689284
1777,164,48094.66295834962
1778,155,43538.52746213848
1779,149,47742.990338237236
1780,128,46497.54261429307
1781,172,51392.376867027946
1782,221,72088.43858022864
1783,151,48576.09298341489
1784,91,29409.342752075427
1785,60,18476.969339346237
1786,47,15517.75712062024
1787,50,12994.491778965063
1788,32,11399.146998159302
1789,18,6973.058179688583
1790,36,7399.926871772137
1791,74,19158.040727009775
1792,32,11518.26287893536
1793,83,22985.024385947636
1794,105,32216.594162096637
1795,40,13464.734541215486
1796,14,3143.86910188921
1797,4,1572.848892196023
1798,3,687.447042888398
1799,1,500.68110479131747
1800,6,1336.771419159962
1801,2,569.4399727822021
1802,1,500.68110479131747
1803,1,500.68110479131747
1804,1,442.76027513482023
1805,0,0.0
1806,0,0.0
1807,0,0.0
1808,0,0.0
1809,0,0.0
1810,0,0.0
1811,0,0.0
1812,9,1640.6135249098238
1813,5,1780.4461614022966
1814,7,1870.533695824232
1815,16,4471.200151161826
1816,8,3130.3252591887617
1817,22,6533.764923745477
1818,61,21361.142069102807
1819,63,14052.990895091341
1820,68,21441.622869687228
1821,122,39148.1095059954
1822,128,37791.00068679456
1823,100,25954.09910310881
1824,127,43510.596975282344
1825,113,34283.13660737618
1826,113,37111.71114132235
1827,177,65170.74117777777
1828,157,38070.88553437051
1829,107,36822.131354413985
1830,96,35750.489255926856
1831,84,26755.944861027434
1832,42,14328.952811356066
1833,132,32548.648804741264
1834,237,57218.140659696626
1835,134,41389.554665124844
1836,256,68794.6195999398
1837,173,66630.30157220027
1838,104,37097.34488458609
1839,129,42351.92464788938
1840,196,51433.38487367961
1841,95,26574.311717346318
1842,35,13874.831310796426
1843,21,6966.49922361011
1844,12,5837.268126781378
1845,15,5917.19826630243
1846,14,4377.716656571819
1847,20,9389.3665378268
1848,25,8729.302920644413
1849,27,9187.48753805392
1850,36,9809.265611427338
1851,17,5228.831442959078
1852,6,1675.7799692940498
1853,2,103.04456596802646
1854,1,183.3753690320192
1855,1,500.0979284545247
1856,0,0.0
1857,0,0.0
1858,0,0.0
1859,0,0.0
1860,0,0.0
1861,0,0.0
1862,0,0.0
1863,0,0.0
1864,0,0.0
1865,0,0.0
1866,0,0.0
1867,0,0.0
1868,0,0.0
1869,4,868.4550685777081
1870,3,372.3579556399805
1871,4,1275.706019140434
1872,9,2461.1520916158465
1873,7,2015.727040714116
1874,12,3169.269560233284
1875,58,20649.970481143784
1876,48,17487.046448861725
1877,23,4516.6246430704305
1878,68,13025.642751265257
1879,162,50267.66941721318
1880,89,28921.455254323624
1881,87,30496.32932130208
1882,61,22295.31144734216
1883,49,17761.126767665442
1884,94,33542.31193451551
1885,100,27781.09441255931
1886,33,12071.869586679357
1887,66,21125.923002497973
1888,108,31358.23600420685
1889,83,29890.590285169448
1890,157,57132.1831328219
1891,140,41743.75948625619
1892,102,32013.78079027866
1893,153,43434.71865094071
1894,96,35662.79584967727
1895,54,20272.815246845727
1896,95,27984.277703338088
1897,121,42151.1939348185
1898,43,12689.709102201492
1899,16,4226.384344604751
1900,17,3370.4136158236906
1901,7,1531.5992373832864
1902,6,1613.0517146727025
1903,9,3121.6214693502397
1904,21,6971.195611124347
1905,34,10539.871214222838
1906,24,9248.957453678644
1907,44,10989.46623020658
1908,6,1076.0614621671302
1909,2,161.28947869336133
1910,0,0.0
1911,0,0.0
1912,1,500.0979284545247
1913,0,0.0
1914,0,0.0
1915,0,0.0
1916,0,0.0
1917,0,0.0
1918,0,0.0
1919,0,0.0
1920,0,0.0
1921,0,0.0
1922,0,0.0
1923,0,0.0
1924,0,0.0
1925,0,0.0
1926,1,56.26335388076163
1927,0,0.0
1928,7,1290.9010935630834
1929,9,3663.24715556546
1930,3,203.9371180412369
1931,5,1905.6672133870773
1932,42,15765.15507471013
1933,45,20318.114067852934
1934,15,6973.22531315131
1935,25,7948.735100874246
1936,105,24999.490607167416
1937,98,33209.986044897305
1938,89,28700.908243377933
1939,86,20076.716021736534
1940,124,38198.76820430261
1941,216,53558.168113366046
1942,139,41463.696883875804
1943,90,27000.223578048026
1944,83,24273.311694505905
1945,89,25383.01135692739
1946,78,21905.43346127017
1947,89,31084.508707006422
1948,50,15670.777646115639
1949,62,18497.791527126534
1950,98,30294.215796022043
1951,75,25388.539853778042
1952,55,17788.043343515936
1953,95,41850.2602855672
1954,33,8427.056657420262
1955,28,9272.196775368311
1956,57,17245.94544370495
1957,18,3295.120231033686
1958,10,2867.3468054279974
1959,18,4902.690925350076
1960,8,2476.7761592808406
1961,15,4946.8780742052495
1962,17,5772.552615708718
1963,19,5474.016961031573
1964,24,5741.9436145231
1965,15,4160.894619578348
1966,3,1028.1204605276112
1967,0,0.0
1968,0,0.0
1969,1,82.95476136068488
1970,1,37.647940402852235
1971,0,0.0
1972,0,0.0
1973,0,0.0
1974,0,0.0
1975,0,0.0
1976,0,0.0
1977,0,0.0
1978,0,0.0
1979,0,0.0
1980,0,0.0
1981,0,0.0
1982,0,0.0
1983,3,912.8151828505884
1984,10,2406.667768333546
1985,10,2518.2383426683487
1986,10,3696.2653451081633
1987,13,3889.618419974087
1988,32,9977.92482022119
1989,68,21867.295532096756
1990,40,12377.363776229335
1991,36,13288.568028206384
1992,111,24811.661930076018
1993,85,25292.276259796377
1994,158,47460.60026563439
1995,161,51685.34808384929
1996,193,70888.07711860772
1997,190,66996.08653236325
1998,49,16255.625632107029
1999,29,9090.727460227892
2000,65,20643.93570139803
2001,92,25359.810924569647
2002,67,24697.45823069886
2003,70,21359.868847670434
2004,73,23406.802974239163
2005,178,50501.67379022536
2006,152,44605.729286777154
2007,122,46100.19678557181
2008,134,42033.05975949831
2009,99,25358.026265418703
2010,22,7998.2513389612795
2011,29,11334.620852384372
2012,59,18959.173888292215
2013,31,9700.515953935466
2014,28,9094.053275641274
2015,21,4337.631811122068
2016,10,2403.6111269817534
2017,18,6701.982863818435
2018,24,7055.365965390049
2019,20,3957.5590089866237
2020,10,2125.4269877007496
2021,14,4421.253229709552
2022,3,837.0785944108125
2023,1,495.51499071759537
2024,0,0.0
2025,0,0.0
2026,1,548.8440212188505
2027,1,300.07215266012923
2028,1,254.58509752763067
2029,0,0.0
2030,0,0.0
2031,0,0.0
2032,0,0.0
2033,0,0.0
2034,0,0.0
2035,0,0.0
2036,0,0.0
2037,0,0.0
2038,0,0.0
2039,6,1716.8072741602964
2040,10,2787.0562622605603
2041,19,7000.612946610304
2042,27,9407.619023837375
2043,44,11865.91379568838
2044,30,7938.976630645895
2045,43,11920.675208770594
2046,74,23018.316870480518
2047,187,46924.41973992428
2048,112,42228.27587543152
2049,105,35950.07732246884
2050,120,35662.66955299131
2051,140,42608.21335508881
2052,106,26427.637113186516
2053,85,22272.55113610669
2054,86,38583.046777146505
2055,111,37448.20171947503
2056,96,33063.26149418025
2057,66,19534.227591611816
2058,87,22754.95945928286
2059,137,41609.2570454391
2060,142,48648.06093807586
2061,89,21895.983367617548
2062,141,41832.32277764495
2063,162,44287.71245764479
2064,38,10222.764374536206
2065,26,8692.427661268692
2066,30,9337.7008659186
2067,65,18322.392815364085
2068,92,27890.480802768005
2069,65,16811.593903844245
2070,10,2911.220994104638
2071,7,2317.1473223409266
2072,20,7451.324356380359
2073,16,3743.4174496977266
2074,11,3542.070920605657
2075,15,3911.128952616592
2076,8,1060.4258140077727
2077,2,1119.0998543637252
2078,0,0.0
2079,1,373.0925617080983
2080,2,915.9523502120456
2081,2,682.4053035427648
2082,1,224.68466360775585
2083,0,0.0
2084,0,0.0
2085,0,0.0
2086,0,0.0
2087,0,0.0
2088,0,0.0
2089,0,0.0
2090,0,0.0
2091,0,0.0
2092,0,0.0
2093,0,0.0
2094,3,970.0468735493246
2095,13,5075.029880207003
2096,67,12921.975539285702
2097,39,16423.16156878739
2098,56,19276.313073768688
2099,55,19304.063409324463
2100,64,22633.94988876062
2101,74,23146.338635067925
2102,71,21785.455349975782
2103,46,13998.272588714164
2104,61,15611.387061079078
2105,108,30243.140081594498
2106,113,46224.74968401887
2107,157,46390.23818046276
2108,243,82081.74806729617
2109,156,58693.33189491603
2110,121,40508.27543091324
2111,90,29646.544780318804
2112,77,20399.31479887269
2113,36,11986.502419088602
2114,63,15332.415833823201
2115,51,15130.42882687612
2116,25,7603.580727948174
2117,139,49458.234052248525
2118,105,26262.992514189176
2119,26,9479.80890845909
2120,24,6663.35537248453
2121,28,8739.277340941293
2122,28,7622.679786312578
2123,100,41729.095362221386
2124,54,13647.464834572691
2125,8,2902.172281358928
2126,4,1648.6620753274826
2127,33,7215.5382259194585
2128,10,2399.060047061666
2129,13,3356.705635564521
2130,4,1188.1312061377944
2131,2,733.6908899801499
2132,3,1010.6083551876127
2133,3,1158.0051317118805
2134,1,151.66425455978683
2135,1,548.8440212188505
2136,0,0.0
2137,0,0.0
2138,0,0.0
2139,0,0.0
2140,0,0.0
2141,0,0.0
2142,0,0.0
2143,0,0.0
2144,0,0.0
2145,0,0.0
2146,0,0.0
2147,0,0.0
2148,0,0.0
2149,0,0.0
2150,6,1637.4556987843134
2151,58,12273.519046812959
2152,51,21116.517564912647
2153,49,16697.63733235582
2154,54,11884.582312101486
2155,43,14938.107823762173
2156,40,11789.421051284029
2157,30,8967.537486165766
2158,16,5638.0456407317415
2159,24,8777.45236377431
2160,58,16626.88966761952
2161,57,17259.780040647885
2162,51,17230.10300827203
2163,131,39405.70967707581
2164,132,41567.970517898866
2165,86,25803.548209327826
2166,73,19984.142334975342
2167,41,14137.077070192738
2168,39,12468.681700895917
2169,43,12991.543131501765
2170,44,17807.28969670263
2171,69,21087.72048085622
2172,153,30588.657626287822
2173,20,5628.379794330735
2174,23,7749.264067180241
2175,30,8017.887740945537
2176,38,13793.028457341823
2177,18,6491.695068038588
2178,115,33067.427736802165
2179,14,2352.1994391676653
2180,0,0.0
2181,2,834.6176685736791
2182,13,4201.743855026741
2183,8,3160.4323153950604
2184,5,1277.5626736801714
2185,1,524.756816267885
2186,1,78.64384551181779
2187,0,0.0
2188,2,1119.0998543639364
2189,1,58.22385000151662
2190,1,272.39354086693817
2191,0,0.0
2192,0,0.0
2193,0,0.0
2194,0,0.0
2195,0,0.0
2196,0,0.0
2197,0,0.0
2198,0,0.0
2199,0,0.0
2200,0,0.0
2201,0,0.0
2202,0,0.0
2203,0,0.0
2204,0,0.0
2205,0,0.0
2206,0,0.0
2207,1,488.61587149127143
2208,6,696.2312962707233
2209,9,1730.8581709089735
2210,7,2105.9513738143755
2211,7,2600.077678548471
2212,16,3453.39312025563
2213,35,14101.54650606752
2214,68,17529.4316963613
2215,24,7771.530782741079
2216,18,5939.74670076767
2217,22,5351.370995588553
2218,30,9830.04542351791
2219,53,15482.710542700532
2220,106,30052.112726837786
2221,69,22901.18191676915
2222,61,21980.475243522633
2223,76,20080.563348032363
2224,54,16918.248098897195
2225,50,11419.038537933098
2226,69,16790.326892323592
2227,57,22479.6451358268
2228,57,21580.687527447215
2229,14,4508.193169156397
2230,10,3940.750002626859
2231,17,3999.4246400257675
2232,118,27096.735465162066
2233,57,19442.286863886755
2234,44,11599.126999816517
2235,29,7854.887121619159
2236,4,441.94241345679484
2237,0,0.0
2238,3,991.6602639121064
2239,11,3700.694807306792
2240,3,659.2695569314649
2241,0,0.0
2242,0,0.0
2243,0,0.0
2244,0,0.0
2245,2,475.7123562947547
2246,2,643.3874980689704
2247,0,0.0
2248,0,0.0
2249,0,0.0
2250,0,0.0
2251,0,0.0
2252,0,0.0
2253,0,0.0
2254,0,0.0
2255,0,0.0
2256,0,0.0
2257,0,0.0
2258,0,0.0
2259,0,0.0
2260,0,0.0
2261,0,0.0
2262,0,0.0
2263,0,0.0
2264,0,0.0
2265,0,0.0
2266,0,0.0
2267,0,0.0
2268,1,351.8186897369847
2269,1,509.2021176968817
2270,1,509.20211769688035
2271,1,509.20211769688035
2272,1,509.2021176968817
2273,2,254.54523240706482
2274,12,2423.9716962615644
2275,9,2974.664055988317
2276,17,4242.221401910804
2277,15,3828.1256207412443
2278,40,9471.443551832468
2279,40,11740.069300548372
2280,44,12836.175492301962
2281,77,24402.537161765184
2282,82,25259.90410659168
2283,31,10462.683318974408
2284,32,11215.092467505016
2285,45,16047.410458689343
2286,47,14299.550520365081
2287,42,14151.79907220742
2288,27,5327.937894870612
2289,4,1197.2316332700402
2290,11,1847.8743129884258
2291,19,6683.701533939161
2292,60,23739.868444068543
2293,50,16063.631562413353
2294,21,7274.7576248055675
2295,9,2697.4517613185153
2296,11,3142.2693469222486
2297,1,107.38119549050342
2298,4,1221.0483299616237
2299,10,2338.331215285344
2300,4,1236.1690815085449
2301,1,435.7715521288642
2302,1,288.7100766588018
2303,0,0.0
2304,0,0.0
2305,0,0.0
2306,2,1119.0998543639364
2307,0,0.0
2308,0,0.0
2309,0,0.0
2310,0,0.0
2311,0,0.0
2312,0,0.0
2313,0,0.0
2314,0,0.0
2315,0,0.0
2316,0,0.0
2317,0,0.0
2318,0,0.0
2319,0,0.0
2320,0,0.0
2321,0,0.0
2322,0,0.0
2323,0,0.0
2324,0,0.0
2325,0,0.0
2326,0,0.0
2327,0,0.0
2328,0,0.0
2329,0,0.0
2330,0,0.0
2331,0,0.0
2332,0,0.0
2333,0,0.0
2334,1,255.86320048660616
2335,1,509.2021176968817
2336,2,719.5898063002351
2337,11,3734.1320116752686
2338,21,6190.88248246364
2339,28,8839.039350769257
2340,24,7809.656207109016
2341,78,13676.55014726057
2342,108,37914.4770148885
2343,86,32059.265787926775
2344,69,25327.13930810027
2345,82,20224.48337141088
2346,76,18075.57348820861
2347,39,12468.664109967822
2348,20,4765.4784347916175
2349,9,3566.0314811566545
2350,4,1747.196330299855
2351,8,2309.2522731830395
2352,18,7413.709056236015
2353,37,12355.657262430583
2354,40,7764.273342126778
2355,14,4163.72938418012
2356,2,1188.6434304284303
2357,4,585.2855984967471
2358,3,1345.7089776022563
2359,2,871.0780565413814
2360,0,0.0
2361,2,529.7096654358601
2362,0,0.0
2363,0,0.0
2364,0,0.0
2365,0,0.0
2366,0,0.0
2367,2,465.57317366977964
2368,2,653.5266806939457
2369,0,0.0
2370,0,0.0
2371,0,0.0
2372,0,0.0
2373,0,0.0
2374,0,0.0
2375,0,0.0
2376,0,0.0
2377,0,0.0
2378,0,0.0
2379,0,0.0
2380,0,0.0
2381,0,0.0
2382,0,0.0
2383,0,0.0
2384,0,0.0
2385,0,0.0
2386,0,0.0
2387,0,0.0
2388,0,0.0
2389,0,0.0
2390,0,0.0
2391,0,0.0
2392,0,0.0
2393,0,0.0
2394,0,0.0
2395,0,0.0
2396,0,0.0
2397,2,907.10686548019
2398,9,1940.2384576670859
2399,15,4212.865025652751
2400,17,5163.691006855743
2401,192,29106.745958566742
2402,304,112406.7754490853
2403,251,77315.5807583683
2404,156,53738.85155083027
2405,88,27549.4573794946
2406,59,13969.793776138109
2407,35,9949.780592407751
2408,22,8071.380297486296
2409,17,5835.0316406904185
2410,7,1733.5410427683055
2411,8,1712.9846044449987
2412,21,4332.672335419101
2413,7,890.9760516555972
2414,10,1304.202582760869
2415,4,1150.708720073247
2416,1,33.607435370629965
2417,0,0.0
2418,2,281.4338630685198
2419,1,77.39939102988585
2420,1,390.3288787164474
2421,1,204.78650724689166
2422,0,0.0
2423,0,0.0
2424,0,0.0
2425,0,0.0
2426,0,0.0
2427,0,0.0
2428,2,937.6276073014642
2429,0,0.0
2430,0,0.0
2431,0,0.0
2432,0,0.0
2433,0,0.0
2434,0,0.0
2435,0,0.0
2436,0,0.0
2437,0,0.0
2438,0,0.0
2439,0,0.0
2440,0,0.0
2441,0,0.0
2442,0,0.0
2443,0,0.0
2444,0,0.0
2445,0,0.0
2446,0,0.0
2447,0,0.0
2448,0,0.0
2449,0,0.0
2450,0,0.0
2451,0,0.0
2452,0,0.0
2453,0,0.0
2454,0,0.0
2455,1,388.6332816068806
2456,24,5855.964756335634
2457,37,11608.222116290128
2458,112,38521.73820269005
2459,159,55978.26754488866
2460,175,54416.83593549321
2461,139,32759.933323811616
2462,39,11955.3937867959
2463,16,3532.6252473010463
2464,32,7173.1494913288125
2465,34,11142.01874539407
2466,21,2360.214855101325
2467,1,203.91895576439381
2468,1,387.3683044583102
2469,0,0.0
2470,2,466.74976647164755
2471,1,20.05416161261399
2472,0,0.0
2473,0,0.0
2474,0,0.0
2475,0,0.0
2476,0,0.0
2477,0,0.0
2478,0,0.0
2479,0,0.0
2480,0,0.0
2481,0,0.0
2482,0,0.0
2483,0,0.0
2484,0,0.0
2485,0,0.0
2486,0,0.0
2487,0,0.0
2488,0,0.0
2489,0,0.0
2490,0,0.0
2491,0,0.0
2492,0,0.0
2493,0,0.0
2494,0,0.0
2495,0,0.0
2496,0,0.0
2497,0,0.0
2498,0,0.0
2499,0,0.0
2500,0,0.0
2501,0,0.0
2502,0,0.0
2503,0,0.0
2504,0,0.0
2505,0,0.0
2506,0,0.0
2507,0,0.0
2508,0,0.0
2509,0,0.0
2510,0,0.0
2511,0,0.0
2512,0,0.0
2513,7,434.8794708487859
2514,7,1582.4169404683016
2515,20,6798.4414007205105
2516,36,11423.65061079887
2517,53,11136.539547339153
2518,60,16243.996755767159
2519,11,1633.4686602322163
2520,5,1389.6286364469254
2521,14,4402.28102907766
2522,7,826.90705228187
2523,0,0.0
2524,0,0.0
2525,0,0.0
2526,0,0.0
2527,0,0.0
2528,0,0.0
2529,0,0.0
2530,0,0.0
2531,0,0.0
2532,0,0.0
2533,0,0.0
2534,0,0.0
2535,0,0.0
2536,0,0.0
2537,0,0.0
2538,0,0.0
2539,0,0.0
2540,0,0.0
2541,0,0.0
2542,0,0.0
2543,0,0.0
2544,0,0.0
2545,0,0.0
2546,0,0.0
2547,0,0.0
2548,0,0.0
2549,0,0.0
2550,0,0.0
2551,0,0.0
2552,0,0.0
2553,0,0.0
2554,0,0.0
2555,0,0.0
2556,0,0.0
2557,0,0.0
2558,0,0.0
2559,0,0.0
2560,0,0.0
2561,0,0.0
2562,0,0.0
2563,0,0.0
2564,0,0.0
2565,0,0.0
2566,0,0.0
2567,0,0.0
2568,0,0.0
2569,0,0.0
2570,1,282.8696286650634
2571,1,513.8259062654727
2572,10,1106.6173825816134
2573,23,5904.7375337029625
2574,17,5206.076841554901
2575,6,854.882305101022
2576,0,0.0
2577,1,593.3949339105876
2578,0,0.0
2579,0,0.0
2580,0,0.0
2581,0,0.0
2582,0,0.0
2583,0,0.0
2584,0,0.0
2585,0,0.0
2586,0,0.0
2587,0,0.0
2588,0,0.0
2589,0,0.0
2590,0,0.0
2591,0,0.0
2592,0,0.0
2593,0,0.0
2594,0,0.0
2595,0,0.0
2596,0,0.0
2597,0,0.0
2598,0,0.0
2599,0,0.0
2600,0,0.0
2601,0,0.0
2602,0,0.0
2603,0,0.0
2604,0,0.0
2605,0,0.0
2606,0,0.0
2607,0,0.0
2608,0,0.0
2609,0,0.0
2610,0,0.0
2611,0,0.0
2612,0,0.0
2613,0,0.0
2614,0,0.0
2615,0,0.0
2616,0,0.0
2617,0,0.0
2618,0,0.0
2619,0,0.0
2620,0,0.0
2621,0,0.0
2622,0,0.0
2623,0,0.0
2624,0,0.0
2625,0,0.0
2626,1,513.8259062653655
2627,0,0.0
2628,4,1783.7318249164714
2629,0,0.0
2630,1,353.1900372009955
2631,0,0.0
2632,0,0.0
2633,0,0.0
2634,0,0.0
2635,0,0.0
2636,0,0.0
2637,0,0.0
2638,0,0.0
2639,0,0.0
2640,0,0.0
2641,0,0.0
2642,0,0.0
2643,0,0.0
2644,0,0.0
2645,0,0.0
2646,0,0.0
2647,0,0.0
2648,0,0.0
2649,0,0.0
2650,0,0.0
2651,0,0.0
2652,0,0.0
2653,0,0.0
2654,0,0.0
2655,0,0.0
