grid_id,segment_count,total_length_m,total_length_km,carbon_emission_kg
535,170,49904.01301759747,49.90401301759747,11.722951697963824
536,112,38396.96330532499,38.396963305325,9.019830650053894
537,114,29508.821611131807,29.508821611131808,6.9319172846709725
538,114,27833.873007054062,27.833873007054063,6.53845510808707
539,59,17231.418193962996,17.231418193962995,4.047832447943847
540,2,1006.8518542408289,1.006851854240829,0.23651956907971314
541,0,0.0,0.0,0.0
542,0,0.0,0.0,0.0
543,0,0.0,0.0,0.0
544,0,0.0,0.0,0.0
545,0,0.0,0.0,0.0
546,0,0.0,0.0,0.0
547,0,0.0,0.0,0.0
548,2,1017.3196965738856,1.0173196965738855,0.23897856992217142
549,0,0.0,0.0,0.0
550,0,0.0,0.0,0.0
551,0,0.0,0.0,0.0
552,0,0.0,0.0,0.0
553,0,0.0,0.0,0.0
554,1,501.4358098196296,0.5014358098196295,0.1177922860847291
555,3,1438.7678752715922,1.4387678752715922,0.33798096158004975
556,12,5646.687214564404,5.646687214564404,1.3264632935733243
557,14,5203.341210371938,5.2033412103719385,1.2223168837284721
558,10,3678.3159752010265,3.6783159752010266,0.8640732057344732
559,11,2888.974424753872,2.888974424753872,0.6786489821189321
560,0,0.0,0.0,0.0
561,0,0.0,0.0,0.0
562,45,9808.02701572999,9.808027015729987,2.3040036262651316
563,145,37191.59489765246,37.19159489765246,8.736677557407539
564,161,47597.70443474426,47.59770443474426,11.181176748765775
565,257,98715.1495887392,98.7151495887392,23.189175789890722
566,381,134936.40911804352,134.9364091180435,31.697911865919608
567,631,236202.056202986,236.202056202986,55.486225022643445
568,503,177768.4926946947,177.7684926946947,41.75959661891073
569,517,151714.64868834993,151.71464868834994,35.63928812338029
570,475,150415.35578103448,150.4153557810345,35.334071226522816
571,1201,293770.764115385,293.770764115385,69.00969019834511
572,770,218525.0776858508,218.5250776858508,51.3337259991832
573,676,224456.7698528273,224.4567698528273,52.72713980612766
574,1444,374933.7047788924,374.9337047788924,88.0756765896096
575,1019,262102.2662819888,262.1022662819888,61.57044337230198
576,1062,325325.1373442452,325.3251373442452,76.42212801353665
577,1030,338101.48094923777,338.1014809492378,79.42341888978545
578,634,218047.6048895013,218.0476048895013,51.221562864592755
579,612,164204.3442807453,164.20434428074532,38.573242514989886
580,573,139239.8098395681,139.2398098395681,32.70882372941294
581,434,126353.59371128454,126.35359371128456,29.681722698717856
582,406,111484.2421305952,111.4842421305952,26.188763318898122
583,305,104255.04392403943,104.25504392403944,24.490552368196102
584,226,67043.64178782994,67.04364178782994,15.749221892379131
585,163,68865.0649617893,68.8650649617893,16.177092410173927
586,185,41783.07336917988,41.78307336917988,9.815261765154045
587,145,56763.704778468265,56.76370477846827,13.334361889509982
588,92,18782.98033200694,18.78298033200694,4.412309909791751
589,6,1787.5636542734337,1.7875636542734337,0.4199165780253722
590,2,583.2298215146351,0.5832298215146351,0.13700651737200287
591,2,292.545787782948,0.292545787782948,0.0687219310080923
592,1,327.5593034709868,0.3275593034709868,0.0769469559783695
593,0,0.0,0.0,0.0
594,0,0.0,0.0,0.0
595,0,0.0,0.0,0.0
596,0,0.0,0.0,0.0
597,2,1017.3196965738448,1.0173196965738447,0.2389785699221618
598,0,0.0,0.0,0.0
599,0,0.0,0.0,0.0
600,0,0.0,0.0,0.0
601,2,282.57273401125434,0.2825727340112543,0.06637916094658369
602,1,532.8795371597532,0.5328795371597532,0.12517873207419764
603,2,1034.3153469793829,1.0343153469793829,0.24297101815892685
604,4,1496.304321210329,1.4963043212103289,0.35149684809551834
605,18,4195.073577293477,4.195073577293477,0.9854647340420107
606,16,4928.055708164747,4.928055708164747,1.1576495664049806
607,16,5983.35822135569,5.98335822135569,1.4055506797786654
608,20,4323.412974222814,4.323412974222814,1.0156129417746813
609,0,0.0,0.0,0.0
610,0,0.0,0.0,0.0
611,31,8085.671062187957,8.085671062187958,1.8994049892185731
612,55,14712.188390410667,14.712188390410669,3.4560401747913705
613,183,51957.42699585004,51.95742699585004,12.205319175595132
614,332,104315.9055791576,104.3159055791576,24.504849379599914
615,648,187849.0455768148,187.8490455768148,44.12761929644956
616,451,136649.74721721318,136.6497472172132,32.100392118795554
617,445,145045.08933866708,145.04508933866708,34.072541936546294
618,386,119788.00224879266,119.78800224879268,28.139399608263886
619,518,211719.07307830223,211.71907307830224,49.734927456823975
620,451,145454.43952559098,145.45443952559097,34.168702388956575
621,622,225339.03343719145,225.33903343719143,52.93439234473065
622,731,282846.1703182714,282.8461703182714,66.44339386946514
623,608,184817.09546246973,184.81709546246967,43.415383895088766
624,780,238011.32934266856,238.01132934266852,55.91124137588628
625,788,244826.6248297556,244.8266248297556,57.51222243875788
626,569,170082.84612939457,170.08284612939457,39.95416138425608
627,350,106772.54749794616,106.77254749794616,25.08193913274254
628,308,107422.09127671704,107.42209127671704,25.2345234618136
629,360,104798.9240653026,104.7989240653026,24.618315252180235
630,287,96407.46071232331,96.40746071232331,22.64707659593187
631,383,104971.22928556793,104.97122928556792,24.65879147147276
632,379,78438.51062347615,78.43851062347615,18.42599053056078
633,183,48391.335194283645,48.39133519428365,11.367608550489173
634,129,37727.95284377438,37.72795284377438,8.86267340253104
635,239,63484.92183931051,63.48492183931051,14.91324298927243
636,120,33593.82473311435,33.59382473311435,7.891525368055892
637,31,5801.704823470545,5.801704823470545,1.3628784800814657
638,3,1095.8454088438891,1.0958454088438891,0.2574250449915179
639,4,1227.2327294715274,1.2272327294715273,0.28828924048015636
640,3,1067.361539350747,1.0673615393507472,0.250733899208884
641,5,1110.261351570074,1.110261351570074,0.2608114940973261
642,1,474.1110774369818,0.4741110774369818,0.11137343320072138
643,1,94.63131107055644,0.0946313110705564,0.02222984128358435
644,1,258.10473172313186,0.2581047317231318,0.06063138252908087
645,2,721.6240872258321,0.7216240872258322,0.16951671433022014
646,2,421.8137228725042,0.4218137228725042,0.09908826163997995
647,1,532.8795371597532,0.5328795371597532,0.12517873207419764
648,1,532.8795371597532,0.5328795371597532,0.12517873207419764
649,2,801.6483496852727,0.8016483496852727,0.18831521382456734
650,1,482.15129237985934,0.4821512923798593,0.11326216009295265
651,2,801.8941914780144,0.8018941914780143,0.18837296452010036
652,4,1632.6242552306574,1.6326242552306574,0.38351976379623376
653,12,3063.685930256496,3.063685930256496,0.7196904618765535
654,19,6781.021322969356,6.781021322969356,1.5929297189787315
655,17,6330.147769996712,6.330147769996712,1.4870150126499275
656,20,6089.201051474586,6.0892010514745865,1.4304142190018951
657,1,301.0584434668352,0.3010584434668352,0.07072163895479423
658,0,0.0,0.0,0.0
659,9,3077.029008430691,3.0770290084306917,0.7228248843704538
660,34,10295.86213438918,10.29586213438918,2.418600973989362
661,193,58957.51038883385,58.957510388833846,13.849708765440958
662,350,113907.1239562972,113.9071239562972,26.757922488573772
663,473,159070.2967458519,159.0702967458519,37.36720340856807
664,573,143272.65477137285,143.27265477137286,33.6561793323432
665,405,120174.71336460854,120.17471336460854,28.230241916480193
666,554,155071.33576431026,155.07133576431028,36.42780748439413
667,518,173303.7140772262,173.3037140772262,40.710775473881206
668,419,123829.55952373792,123.82955952373791,29.088801827721273
669,698,221894.2031062509,221.8942031062509,52.1251672516894
670,846,217362.27805760715,217.36227805760717,51.06057273851249
671,810,213895.7731747232,213.8957731747232,50.246256076474225
672,887,316731.1187411968,316.73111874119684,74.40330710349454
673,1244,311561.3908748781,311.5613908748781,73.18888633041762
674,741,252227.3451624364,252.2273451624364,59.25072565210793
675,339,108334.3353866886,108.3343353866886,25.448818725687023
676,314,101520.80523099776,101.52080523099777,23.84825235681369
677,242,80886.06747177911,80.88606747177911,19.00094610979563
678,199,67452.76233139721,67.45276233139721,15.845328399268519
679,273,96760.21256127006,96.76021256127008,22.729941532767953
680,131,43509.658167287926,43.50965816728792,10.220853800077608
681,163,47994.028199468885,47.994028199468886,11.274277164337235
682,148,42614.00991243513,42.61400991243513,10.010457068530137
683,177,55861.42361367835,55.86142361367836,13.122407021089183
684,137,48999.24095635013,48.99924095635013,11.510411693056207
685,110,22222.786105138584,22.222786105138585,5.220354683958106
686,5,1318.7467192099584,1.3187467192099585,0.3097867918096114
687,3,1433.8909989450412,1.4338909989450412,0.3368353345621796
688,4,1232.6084630880962,1.2326084630880962,0.28955205406402457
689,4,1739.3995836916151,1.7393995836916152,0.40860235620499724
690,3,928.1695214564376,0.9281695214564376,0.21803630228533166
691,2,1042.6482768078426,1.0426482768078429,0.24492850670493024
692,2,930.6394054481184,0.9306394054481184,0.2186165027338175
693,2,937.9153440709376,0.9379153440709376,0.22032569347570394
694,3,1019.045313298076,1.019045313298076,0.239383934546851
695,0,0.0,0.0,0.0
696,2,923.4038441326774,0.9234038441326774,0.21691679702520728
697,3,199.01378821268088,0.1990137882126808,0.04675032898904082
698,3,387.6072845229552,0.3876072845229552,0.09105282720728741
699,6,1989.6007681546737,1.9896007681546737,0.46737711644721436
700,10,2101.017313903198,2.1010173139031982,0.4935499772090003
701,6,1667.6252159349783,1.6676252159349785,0.3917418394752856
702,10,3768.570276682241,3.768570276682241,0.8852748436954252
703,11,4191.093741063609,4.191093741063609,0.9845298307132524
704,12,3488.2663090543406,3.4882663090543407,0.8194286386599552
705,3,1287.1000850137516,1.2871000850137515,0.3023526809705804
706,0,0.0,0.0,0.0
707,2,1011.8097582426084,1.0118097582426084,0.2376842303087711
708,19,6482.02159509547,6.482021595095469,1.5226916929038767
709,112,45703.33767886482,45.70333767886482,10.736171054142137
710,195,57884.36435247269,57.88436435247269,13.59761603003936
711,201,79150.7554109112,79.1507554109112,18.59330395357715
712,326,101125.76652299418,101.12576652299418,23.755453813916564
713,311,107645.44195089038,107.6454419508904,25.28699076868366
714,483,129337.6840984464,129.3376840984464,30.382715371566043
715,529,170625.7071288792,170.6257071288792,40.08168486164502
716,388,109659.44804384626,109.65944804384628,25.760100939979928
717,538,158998.95429447852,158.99895429447852,37.35044435331595
718,695,219632.96509428343,219.63296509428343,51.593979830298125
719,932,236795.85512179567,236.79585512179568,55.625714326661026
720,727,232071.42774631263,232.07142774631265,54.5158990918863
721,811,234074.59665790628,234.07459665790628,54.98646350090876
722,495,151947.95614798905,151.94795614798906,35.69409437872411
723,380,119199.04701642068,119.19904701642068,28.00104813462738
724,256,82125.94509154223,82.12594509154223,19.292205761454184
725,228,77719.989677138,77.719989677138,18.25720277505649
726,261,83925.83231146085,83.92583231146085,19.71501726828527
727,356,113876.18063407112,113.87618063407112,26.750653592749646
728,146,45873.16840532198,45.87316840532198,10.776065990094185
729,126,36532.91474735522,36.53291474735522,8.581947003301215
730,141,38492.22264749033,38.49222264749033,9.042208022121953
731,222,53585.3154703038,53.58531547030381,12.587726457129065
732,229,77440.76186603599,77.44076186603598,18.191609369950513
733,144,32775.3180494306,32.7753180494306,7.699249962991743
734,12,4157.486950609246,4.157486950609246,0.976635259567618
735,4,982.5703897406368,0.9825703897406368,0.2308156102539729
736,4,1120.8418525881875,1.1208418525881876,0.263296959591491
737,10,3801.198519367053,3.8011985193670528,0.8929395441845144
738,8,2537.55625315864,2.53755625315864,0.5960973394294962
739,7,2707.9338495010497,2.7079338495010497,0.6361207405862916
740,4,638.3625860428367,0.6383625860428367,0.14995775508732265
741,1,8.476625008896285,0.0084766250088962,0.00199124398083975
742,2,1017.3196965738448,1.0173196965738447,0.2389785699221618
743,1,120.1216766139072,0.1201216766139072,0.0282177830533729
744,7,1553.4209260019256,1.5534209260019256,0.36491410972711225
745,1,543.861523588753,0.5438615235887531,0.12775851050623388
746,0,0.0,0.0,0.0
747,13,3206.2679602021926,3.206267960202193,0.7531844065310971
748,8,3059.1301363849298,3.0591301363849297,0.7186202603381838
749,5,1726.0444151439629,1.726044415143963,0.40546509356146837
750,6,2873.5883633675253,2.873588363367525,0.6750346424386653
751,12,2503.1742753421067,2.503174275342107,0.5880206690206143
752,16,3827.7977800847934,3.8277977800847935,0.8991879765197189
753,4,1396.7121740829284,1.3967121740829285,0.32810165681382075
754,1,502.86715715744896,0.502867157157449,0.11812852388785632
755,3,1303.9185457081812,1.3039185457081812,0.3063035055723088
756,22,7573.158101061119,7.573158101061119,1.7790105695202671
757,162,60083.86836246086,60.08386836246086,14.114301517025682
758,216,61650.31707014559,61.65031707014559,14.4822759829479
759,235,76945.86420359889,76.94586420359889,18.075352960067416
760,255,86201.23658089715,86.20123658089715,20.24953248521855
761,345,114067.7418876409,114.0677418876409,26.795653246825722
762,375,119439.40359899454,119.43940359899456,28.05751029943981
763,522,123297.63816860953,123.29763816860952,28.963848182188066
764,526,202975.14926397288,202.9751492639729,47.68089231359987
765,630,185657.09508278017,185.65709508278016,43.61270820589589
766,551,164756.07799033535,164.75607799033534,38.70285028070968
767,466,126028.7151558807,126.02871515588068,29.60540547726793
768,309,91404.53694609716,91.40453694609717,21.47183977400768
769,640,169033.4596306446,169.0334596306446,39.70765000183472
770,531,164323.41817293674,164.32341817293675,38.60121416300458
771,569,164426.803327817,164.426803327817,38.625500369737495
772,457,159000.45252711157,159.00045252711158,37.35079630314379
773,522,162365.20481600895,162.36520481600894,38.14121026332865
774,486,155498.05294524564,155.49805294524563,36.528047617367655
775,501,164955.94412892775,164.95594412892774,38.74980083532642
776,190,70231.64319695963,70.23164319695962,16.498115303397785
777,136,27599.36777664909,27.599367776649093,6.483367484412638
778,126,38868.994670187945,38.868994670187945,9.13071553797385
779,140,42714.44262501191,42.71444262501191,10.034049717041547
780,159,46769.15820408374,46.76915820408374,10.98654295372131
781,127,32486.723904536902,32.4867239045369,7.631456312414763
782,54,19587.73454808117,19.587734548081173,4.601354722689749
783,45,10175.652454642295,10.175652454642297,2.390362518120021
784,15,4566.019677352977,4.566019677352977,1.072603682406988
785,13,4313.280844224821,4.3132808442248205,1.0132328031168525
786,7,2269.579469064628,2.269579469064628,0.5331469130779717
787,12,2481.2439208446062,2.4812439208446064,0.5828690094456065
788,9,2712.857722117045,2.712857722117045,0.637277407502515
789,4,1284.5686234111836,1.2845686234111835,0.30175801532552105
790,10,2496.225721402145,2.496225721402145,0.586388384214578
791,8,1508.4665612519575,1.5084665612519574,0.3543538799036973
792,33,8210.3767245392,8.210376724539199,1.928699596361503
793,3,1241.7015644128276,1.2417015644128275,0.2916881144962173
794,5,1391.894725760386,1.3918947257603862,0.32696999002837235
795,35,7565.720565727069,7.5657205657270685,1.7772634180949456
796,35,7440.700441580991,7.440700441580991,1.7478949407317905
797,7,1744.9379482520026,1.7449379482520029,0.409903373423878
798,7,1889.172224982265,1.889172224982265,0.4437854473705839
799,10,3892.538567359744,3.892538567359744,0.9143962348584774
800,18,5300.435075756977,5.300435075756977,1.2451252036460714
801,12,3915.976732426123,3.915976732426123,0.9199020942142205
802,2,580.004631788394,0.580004631788394,0.1362488880534115
803,13,3157.2752855183685,3.1572752855183683,0.7416755373211199
804,65,18121.101052594702,18.121101052594703,4.256827848265022
805,165,53949.08076666399,53.94908076666399,12.67317856289704
806,236,81608.26333635111,81.60826333635111,19.17059714034224
807,424,145871.02837619244,145.87102837619244,34.26656327585137
808,457,110258.15370120878,110.25815370120878,25.90074288595095
809,279,89824.09149219278,89.82409149219278,21.10057733243101
810,262,88234.872740169,88.234872740169,20.7272539553931
811,320,93046.20549720387,93.04620549720389,21.857484133348162
812,345,105003.39168398952,105.00339168398952,24.66634674048598
813,643,205257.5926635555,205.2575926635555,48.21706109259583
814,719,179708.29807016172,179.70829807016173,42.215276299661696
815,398,135326.61682425748,135.32661682425748,31.78957555818633
816,374,111135.67626355114,111.13567626355116,26.106881711070802
817,350,109052.6605946765,109.05266059467652,25.61756050029546
818,361,119906.0878719749,119.9060878719749,28.167139102005624
819,458,125169.53263039544,125.16953263039544,29.40357491020619
820,385,127510.08338402532,127.51008338402532,29.953393687741382
821,526,156793.05924392835,156.79305924392835,36.83225754699121
822,336,100541.87950087633,100.54187950087632,23.618292913550857
823,367,99348.32978580518,99.34832978580518,23.337916149983496
824,198,58638.06807254539,58.638068072545394,13.774668570921639
825,75,29195.422120548545,29.195422120548542,6.8582966103380585
826,193,58777.29268002156,58.77729268002156,13.807373823463864
827,288,79768.96560899666,79.76896560899667,18.738527711209407
828,251,79339.12033827492,79.33912033827492,18.637552758664164
829,175,38150.97943049779,38.15097943049779,8.962046578018237
830,38,14166.389262251076,14.166389262251077,3.3278265015954007
831,23,6490.643592379223,6.490643592379223,1.5247170862858035
832,29,8565.809507186033,8.565809507186033,2.0121943113330714
833,15,5183.608395302038,5.183608395302038,1.2176814481404017
834,15,4805.348644640317,4.805348644640317,1.128824450112457
835,11,2494.903463768208,2.494903463768208,0.5860777726737898
836,28,4914.016038517233,4.914016038517233,1.1543515076080832
837,9,3176.4088508557666,3.176408850855766,0.7461702031545282
838,29,6817.599236201282,6.817599236201282,1.601522236576043
839,46,13787.54640601872,13.78754640601872,3.2388325262378572
840,52,19886.75888201256,19.88675888201256,4.671598528973571
841,13,2832.1651644074154,2.8321651644074155,0.6653039187709461
842,19,4428.229139112316,4.428229139112316,1.0402353070688741
843,27,6047.742296533192,6.047742296533191,1.420675142878612
844,33,9412.537783181457,9.412537783181456,2.211099250647156
845,18,8554.12090533937,8.55412090533937,2.009448541873272
846,17,4624.999901137884,4.624999901137884,1.0864587267763004
847,17,7211.671015902201,7.211671015902201,1.6940936383455862
848,14,5059.212459417543,5.059212459417543,1.188459598841775
849,13,4472.389899965237,4.472389899965237,1.050609111400834
850,5,1232.224320607959,1.232224320607959,0.2894618151540157
851,2,467.17140164207206,0.467171401642072,0.10974323395973912
852,95,21349.028123908185,21.349028123908184,5.015100196587272
853,138,45433.16005282501,45.433160052825016,10.672703628009126
854,158,54985.615665054,54.985615665054,12.916670975877832
855,216,70897.41750337495,70.89741750337495,16.654512345717816
856,253,68420.99958880106,68.42099958880107,16.072777013405258
857,162,52759.32436589998,52.75932436589998,12.393692886793561
858,196,64844.76487162148,64.84476487162148,15.2326837159926
859,279,86729.10930892399,86.72910930892398,20.373535067759335
860,339,98930.83685298193,98.93083685298193,23.23984288513398
861,423,128121.83556489424,128.12183556489424,30.097100392549304
862,440,134986.74375748256,134.98674375748257,31.709735976070238
863,498,149081.7845264708,149.08178452647078,35.02080200311325
864,524,150585.4955406784,150.5854955406784,35.37403875746077
865,509,144707.87545861825,144.70787545861825,33.993327023984016
866,408,119644.0960474974,119.6440960474974,28.105594602517613
867,413,110993.19565564474,110.99319565564474,26.073411591467515
868,325,98587.86136402398,98.58786136402398,23.159274513022872
869,593,174144.0619760806,174.1440619760806,40.90818159880109
870,410,131440.4346443973,131.4404346443973,30.876672502315373
871,422,138562.07910502856,138.56207910502857,32.54961800256226
872,356,92960.08616032306,92.96008616032306,21.83725383992149
873,127,49745.40973358424,49.74540973358424,11.685694200516275
874,241,76930.14480498458,76.93014480498458,18.071660316138928
875,242,71005.95436175323,71.00595436175323,16.68000873911945
876,183,59963.477527711,59.963477527711,14.086020506034592
877,168,49532.858183066375,49.53285818306637,11.63576371578412
878,70,22256.23764721279,22.256237647212792,5.228212785706758
879,40,13060.910573242145,13.060910573242143,3.0681385027603127
880,33,11540.19302653704,11.54019302653704,2.710906743863816
881,23,6277.745753481952,6.277745753481953,1.4747052549504456
882,19,6821.579489250768,6.821579489250769,1.602457237819898
883,33,11681.473863435856,11.681473863435857,2.744095025259718
884,83,24944.31596012593,24.944315960125927,5.859669262193182
885,43,12082.386309016663,12.082386309016664,2.8382733678511043
886,73,21313.95153527482,21.31395153527482,5.006860355151408
887,122,36769.28404500275,36.76928404500275,8.637472515011597
888,64,23580.14645174389,23.58014645174389,5.539212202979157
889,59,16884.59991945359,16.884599919453592,3.9663613670788433
890,87,19810.25573461557,19.81025573461557,4.653627174618544
891,47,14006.023240229244,14.006023240229243,3.290154919362251
892,13,3894.8687237891454,3.894868723789145,0.9149436119053082
893,15,5117.19745883302,5.1171974588330205,1.2020808550544648
894,29,12331.461475802016,12.331461475802016,2.8967836152806514
895,35,10028.319528093369,10.028319528093368,2.355752540344413
896,19,6721.082877141862,6.721082877141862,1.578849578669395
897,21,5182.324260490706,5.182324260490707,1.217379792031872
898,18,3766.6496536497393,3.7666496536497394,0.8848236701388603
899,3,570.3929844814382,0.5703929844814383,0.13399101598453453
900,0,0.0,0.0,0.0
901,0,0.0,0.0,0.0
902,140,36262.61773163593,36.262617731635935,8.518451531338597
903,271,73625.61541509586,73.62561541509587,17.29539331716017
904,289,101850.4838552982,101.8504838552982,23.9256971624481
905,294,115763.94028104674,115.76394028104674,27.194107211420693
906,433,110011.59246667117,110.01159246667116,25.842823186345726
907,290,100777.88846046434,100.77788846046434,23.67373377824768
908,312,91287.9844685453,91.2879844685453,21.444460431505977
909,399,119782.70232714766,119.78270232714766,28.138154603670255
910,388,125150.8429345559,125.1508429345559,29.399184513756527
911,565,170810.4219842692,170.8104219842692,40.12507622832468
912,552,182902.9228535751,182.9029228535751,42.96572560753333
913,625,155853.69400591834,155.85369400591833,36.611591258930275
914,497,155209.53798388602,155.20953798388604,36.460272567794675
915,388,130817.72284148984,130.81772284148985,30.730391272694384
916,311,95228.62239382092,95.22862239382091,22.37015568653247
917,202,73550.8163679921,73.5508163679921,17.277822273005025
918,289,85301.39095842977,85.30139095842976,20.038149750044738
919,419,132654.451983087,132.654451983087,31.16185731534697
920,253,91363.07142362709,91.36307142362708,21.46209910812424
921,315,97642.99650520536,97.64299650520536,22.937316309037794
922,342,104321.55885852392,104.32155885852391,24.506177391455854
923,174,58687.89024301255,58.68789024301255,13.786372296986078
924,303,85183.85238365876,85.18385238365876,20.01053876344528
925,327,109096.10931040804,109.09610931040804,25.62776703810795
926,376,99884.32746638714,99.88432746638716,23.46382736512901
927,214,70063.2243884934,70.0632243884934,16.458552041100983
928,186,55881.18385692218,55.88118385692218,13.12704889982959
929,262,73814.71018363404,73.81471018363405,17.339813569237474
930,116,35579.54019373917,35.57954019373917,8.357989786911268
931,77,25200.652752280945,25.200652752280945,5.919885338038318
932,98,27508.633452365808,27.508633452365807,6.462053084295252
933,119,32585.894510539547,32.585894510539546,7.6547524794708455
934,272,74819.82094064847,74.81982094064847,17.575924137167732
935,264,67916.37357327208,67.91637357327208,15.954235316097344
936,226,55848.84765373817,55.84884765373817,13.119452802339632
937,295,67455.91621620559,67.4559162162056,15.846069278348859
938,212,47324.95743584584,47.32495743584584,11.117105751254545
939,253,61333.53841975842,61.33353841975842,14.40786151018545
940,154,47790.63042013548,47.79063042013548,11.226496991994026
941,70,15049.196945362655,15.049196945362656,3.535206854435142
942,15,6058.271166506194,6.058271166506194,1.4231484797239702
943,18,6443.147635699122,6.4431476356991215,1.5135598111020805
944,26,9811.43726988891,9.81143726988891,2.3048047290696037
945,57,17051.477066858573,17.051477066858574,4.005562477775747
946,34,12319.781238015068,12.319781238015068,2.89403981062212
947,31,9211.651344901453,9.211651344901451,2.1639090174308007
948,22,7710.391020120573,7.710391020120572,1.8112479545365237
949,6,1340.4239422228748,1.3404239422228748,0.31487898826757543
950,0,0.0,0.0,0.0
951,0,0.0,0.0,0.0
952,133,48094.06742641771,48.09406742641771,11.297777379139784
953,181,61632.59127468323,61.63259127468324,14.478112016335839
954,236,73059.16218131497,73.05916218131497,17.1623277880127
955,156,52428.31535711192,52.42831535711192,12.315935560539161
956,269,81269.03727483666,81.26903727483666,19.09090954623188
957,270,87507.85165159505,87.50785165159505,20.55646943147619
958,300,91004.47196154267,91.00447196154268,21.377860508485988
959,411,129735.07462889754,129.73507462889754,30.476066381074318
960,556,174428.36741607,174.42836741607,40.974967789709005
961,978,247313.71679748085,247.31371679748085,58.096465212896234
962,721,222617.77741803625,222.61777741803624,52.2951420932709
963,646,178370.7087183412,178.3707087183412,41.901063185025535
964,466,161710.5045351771,161.7105045351771,37.98741462035846
965,628,172671.66871354627,172.67166871354627,40.56230169749916
966,435,138628.65890149825,138.62865890149826,32.565258262550955
967,344,107367.444670054,107.367444670054,25.22168642744239
968,464,146450.03761953645,146.45003761953646,34.40257833720531
969,518,155028.29794202666,155.02829794202663,36.41769746956148
970,185,72008.02310001811,72.00802310001811,16.915404706425257
971,385,108231.54289662706,108.23154289662706,25.424671741846666
972,335,115445.13799736544,115.44513799736544,27.119217366961117
973,170,55936.71673459143,55.93671673459143,13.140094128122874
974,254,76091.65588770263,76.09165588770263,17.874690884580225
975,287,89460.797482519,89.460797482519,21.01523593661854
976,305,91414.56796676417,91.41456796676415,21.47419616107257
977,319,76554.73229676441,76.55473229676441,17.98347216383293
978,229,68734.60713647846,68.73460713647846,16.146446562430157
979,271,74759.28641840673,74.75928641840673,17.561703972547924
980,257,61503.584199280784,61.50358419928078,14.447806964253047
981,225,60331.824195448906,60.3318241954489,14.172548821752901
982,649,118335.73233944524,118.33573233944524,27.79824688385909
983,492,199196.29120156803,199.19629120156804,46.79320076616035
984,487,166458.69785440955,166.45869785440954,39.10281271297934
985,463,142699.1633064209,142.6991633064209,33.52146045231134
986,436,119203.75065495232,119.20375065495232,28.00215306635485
987,466,149395.29332207932,149.3952933220793,35.09444835428965
988,241,94728.33990212134,94.72833990212132,22.252634326407325
989,404,136408.81933181238,136.40881933181237,32.04379574923604
990,244,77028.89270368815,77.02889270368816,18.094857185023386
991,210,71234.50948706818,71.23450948706818,16.733698623607186
992,44,10979.049563300094,10.979049563300094,2.579088532914825
993,24,8299.916363179718,8.299916363179719,1.9497333528745477
994,21,9137.95129178822,9.13795129178822,2.1465961379539706
995,18,5539.492541016779,5.539492541016779,1.3012821928102516
996,21,7518.01629982145,7.51801629982145,1.7660572089910567
997,18,5071.354098798595,5.0713540987985954,1.191311791348778
998,21,7012.509102500429,7.012509102500429,1.6473085132683758
999,16,2240.172026451664,2.240172026451664,0.5262388107337603
1000,0,0.0,0.0,0.0
1001,218,73228.38165257001,73.22838165257001,17.20207913400522
1002,248,70745.45788139895,70.74545788139895,16.61881551091943
1003,519,143688.95333757138,143.68895333757138,33.75397202852889
1004,438,135894.62092319466,135.89462092319465,31.923005401067662
1005,336,104509.6676873364,104.5096676873364,24.550366036432195
1006,376,112666.93174846936,112.66693174846937,26.466588937032935
1007,564,165093.06214900193,165.09306214900192,38.78201122942205
1008,379,131553.22019492768,131.5532201949277,30.903166955990464
1009,440,132439.6557440269,132.4396557440269,31.111399530829367
1010,430,135000.93213655922,135.0009321365592,31.713068968199124
1011,415,113793.59152522495,113.79359152522495,26.731252585190592
1012,528,178317.82304966953,178.31782304966953,41.88863981259787
1013,294,93828.06981559406,93.82806981559406,22.041151880381204
1014,445,133558.48152043854,133.55848152043853,31.374222893966216
1015,504,141821.0631400295,141.8210631400295,33.31518594222433
1016,600,163731.02437983162,163.7310243798316,38.46205493706624
1017,750,229004.37160305976,229.00437160305972,53.795416933274765
1018,585,172614.39467529565,172.61439467529564,40.5488474531737
1019,177,65496.83852802988,65.49683852802988,15.3858623386195
1020,335,100917.21002179915,100.91721002179916,23.706461806220837
1021,296,96067.56623097656,96.06756623097657,22.567231983318706
1022,137,45349.11486556855,45.34911486556855,10.652960573070708
1023,289,91055.9764351412,91.0559764351412,21.38995942437902
1024,277,84403.04785257076,84.40304785257077,19.8271199710474
1025,340,101598.4188464266,101.5984188464266,23.866484571214077
1026,310,100123.64573943376,100.12364573943375,23.52004562065039
1027,173,62250.77303612171,62.250773036121714,14.623329093915352
1028,181,64549.247960207154,64.54924796020715,15.163263838332263
1029,205,66256.72953651355,66.25672953651355,15.564368335422394
1030,347,102126.61889947984,102.12661889947984,23.99056404567681
1031,331,103414.76381169212,103.41476381169213,24.293162167004596
1032,345,122263.73628571365,122.26373628571363,28.720974290876995
1033,446,129400.7416244732,129.4007416244732,30.397528215005003
1034,435,149995.00430495647,149.99500430495647,35.23532646127733
1035,562,169588.5359358662,169.58853593586622,39.83804297669433
1036,660,239419.61795457892,239.4196179545789,56.24206245371013
