osm_id,name,fclass,grid_id,length_m,length_km
26173995,西安绕城高速,motorway,1140,124.51605108808191,0.124516051088082
26174011,雁塔北路,secondary,1209,352.72486135859094,0.352724861358591
26327101,太白南路,primary,568,533.2543826453376,0.533254382645338
26327101,太白南路,primary,569,533.2543826453376,0.533254382645338
26327101,太白南路,primary,617,533.2543826453376,0.533254382645338
28257274,丈八东路,primary,1005,1611.579164292957,1.611579164292957
28257274,丈八东路,primary,956,1611.579164292957,1.611579164292957
28257274,丈八东路,primary,906,1611.579164292957,1.611579164292957
28257274,丈八东路,primary,856,1611.579164292957,1.611579164292957
28257572,科技七路,tertiary,472,1144.0872937372642,1.144087293737264
28257572,科技七路,tertiary,521,1144.0872937372642,1.144087293737264
28257572,科技七路,tertiary,426,1144.0872937372642,1.144087293737264
28257572,科技七路,tertiary,473,1144.0872937372642,1.144087293737264
28257572,科技七路,tertiary,381,1144.0872937372642,1.144087293737264
28258007,朱雀大街,secondary,963,2310.1422782891677,2.310142278289168
28258007,朱雀大街,secondary,964,2310.1422782891677,2.310142278289168
28258007,朱雀大街,secondary,965,2310.1422782891677,2.310142278289168
28258007,朱雀大街,secondary,966,2310.1422782891677,2.310142278289168
28258007,朱雀大街,secondary,967,2310.1422782891677,2.310142278289168
28258007,朱雀大街,secondary,968,2310.1422782891677,2.310142278289168
28258008,唐延路,primary,528,141.5188483023343,0.141518848302334
28258009,丈八东路,primary,568,824.6288889467846,0.824628888946785
28258009,丈八东路,primary,616,824.6288889467846,0.824628888946785
28258009,丈八东路,primary,519,824.6288889467846,0.824628888946785
28258010,唐延南路,secondary,518,968.6971854552929,0.968697185455293
28258010,唐延南路,secondary,469,968.6971854552929,0.968697185455293
28258010,唐延南路,secondary,519,968.6971854552929,0.968697185455293
28258014,二环北路,trunk,1030,900.8203491853254,0.900820349185325
28258014,二环北路,trunk,981,900.8203491853254,0.900820349185325
28258014,二环北路,trunk,931,900.8203491853254,0.900820349185325
28258015,长乐中路,primary,1770,1910.746009594192,1.910746009594192
28258015,长乐中路,primary,1655,1910.746009594192,1.910746009594192
28258015,长乐中路,primary,1712,1910.746009594192,1.910746009594192
28258015,长乐中路,primary,1598,1910.746009594192,1.910746009594192
28258015,长乐中路,primary,1542,1910.746009594192,1.910746009594192
28258016,康乐路,tertiary,1710,1172.5439698887021,1.172543969888702
28258016,康乐路,tertiary,1711,1172.5439698887021,1.172543969888702
28258016,康乐路,tertiary,1712,1172.5439698887021,1.172543969888702
28258017,金花南路,secondary,1536,1762.564194155182,1.762564194155182
28258017,金花南路,secondary,1537,1762.564194155182,1.762564194155182
28258017,金花南路,secondary,1538,1762.564194155182,1.762564194155182
28258017,金花南路,secondary,1539,1762.564194155182,1.762564194155182
28258017,金花南路,secondary,1540,1762.564194155182,1.762564194155182
28258018,,secondary,2103,3068.568479263198,3.068568479263198
28258018,,secondary,2158,3068.568479263198,3.068568479263198
28258018,,secondary,2104,3068.568479263198,3.068568479263198
28258018,,secondary,2105,3068.568479263198,3.068568479263198
28258018,,secondary,2106,3068.568479263198,3.068568479263198
28258018,,secondary,2107,3068.568479263198,3.068568479263198
28258018,,secondary,2108,3068.568479263198,3.068568479263198
28258021,怀德巷,tertiary,625,769.4370994383225,0.769437099438323
28258021,怀德巷,tertiary,577,769.4370994383225,0.769437099438323
28258021,怀德巷,tertiary,529,769.4370994383225,0.769437099438323
28258021,怀德巷,tertiary,578,769.4370994383225,0.769437099438323
28258922,长安北路,primary,1061,1982.7462287581393,1.982746228758139
28258922,长安北路,primary,1062,1982.7462287581393,1.982746228758139
28258922,长安北路,primary,1063,1982.7462287581393,1.982746228758139
28258922,长安北路,primary,1064,1982.7462287581393,1.982746228758139
28258922,长安北路,primary,1065,1982.7462287581393,1.982746228758139
28258924,长安中路,primary,1059,785.7365770496242,0.785736577049624
28258924,长安中路,primary,1060,785.7365770496242,0.785736577049624
28258924,长安中路,primary,1061,785.7365770496242,0.785736577049624
28258926,长安中路,primary,1059,785.8360551469557,0.785836055146956
28258926,长安中路,primary,1060,785.8360551469557,0.785836055146956
28258926,长安中路,primary,1061,785.8360551469557,0.785836055146956
28258927,长安南路,primary,1005,909.8382416036424,0.909838241603642
28258927,长安南路,primary,1006,909.8382416036424,0.909838241603642
28258927,长安南路,primary,1007,909.8382416036424,0.909838241603642
28258928,长安南路,primary,1003,1083.0286310262343,1.083028631026234
28258928,长安南路,primary,1004,1083.0286310262343,1.083028631026234
28258928,长安南路,primary,1005,1083.0286310262343,1.083028631026234
28258930,长安南路,primary,1003,39.48070518357237,0.039480705183572
28258932,昌明路,tertiary,1007,911.3575512272253,0.911357551227225
28258932,昌明路,tertiary,1056,911.3575512272253,0.911357551227225
28258932,昌明路,tertiary,1105,911.3575512272253,0.911357551227225
28258933,杜陵西路,primary,1750,802.2056179749402,0.80220561797494
28258933,杜陵西路,primary,1692,802.2056179749402,0.80220561797494
28258933,杜陵西路,primary,1751,802.2056179749402,0.80220561797494
28258941,南大街,primary,1066,720.3228675245163,0.720322867524516
28258941,南大街,primary,1067,720.3228675245163,0.720322867524516
28258942,南大街,primary,1066,718.1673547490456,0.718167354749046
28258942,南大街,primary,1067,718.1673547490456,0.718167354749046
28258946,桃园南路,secondary,628,968.4778473819127,0.968477847381913
28258946,桃园南路,secondary,629,968.4778473819127,0.968477847381913
28258946,桃园南路,secondary,677,968.4778473819127,0.968477847381913
28258946,桃园南路,secondary,678,968.4778473819127,0.968477847381913
28258947,桃园路,secondary,678,1076.2204909967845,1.076220490996785
28258947,桃园路,secondary,679,1076.2204909967845,1.076220490996785
28258947,桃园路,secondary,680,1076.2204909967845,1.076220490996785
28258951,西三环路,trunk,140,569.0505338493617,0.569050533849362
28258951,西三环路,trunk,141,569.0505338493617,0.569050533849362
28258952,,unclassified,145,20.49782510763323,0.020497825107633
28258956,尚勤路,tertiary,1266,532.2851224500961,0.532285122450096
28258956,尚勤路,tertiary,1267,532.2851224500961,0.532285122450096
28258957,丰镐东路,primary,870,9.658870255665093,0.009658870255665
28258958,高新四路,secondary,625,981.2836401125916,0.981283640112592
28258958,高新四路,secondary,577,981.2836401125916,0.981283640112592
28258958,高新四路,secondary,626,981.2836401125916,0.981283640112592
28258959,鱼斗路,tertiary,386,541.7319650970851,0.541731965097085
28258959,鱼斗路,tertiary,342,541.7319650970851,0.541731965097085
28258961,丈八北路,primary,380,1676.156185945077,1.676156185945077
28258961,丈八北路,primary,381,1676.156185945077,1.676156185945077
28258961,丈八北路,primary,382,1676.156185945077,1.676156185945077
28258961,丈八北路,primary,383,1676.156185945077,1.676156185945077
28258962,团结南路,secondary,479,1690.1122395225677,1.690112239522568
28258962,团结南路,secondary,480,1690.1122395225677,1.690112239522568
28258962,团结南路,secondary,481,1690.1122395225677,1.690112239522568
28258962,团结南路,secondary,482,1690.1122395225677,1.690112239522568
28258969,科技二路,secondary,574,1092.3656262358245,1.092365626235825
28258969,科技二路,secondary,476,1092.3656262358245,1.092365626235825
28258969,科技二路,secondary,525,1092.3656262358245,1.092365626235825
28258970,团结南路,secondary,479,260.5004627994833,0.260500462799483
28259922,丈八东路,primary,519,369.84051613240706,0.369840516132407
28259922,丈八东路,primary,470,369.84051613240706,0.369840516132407
28259927,西安高架快速干道,trunk,1603,328.2593972650358,0.328259397265036
28259928,华清西路,primary,1376,1575.85165245973,1.57585165245973
28259928,华清西路,primary,1377,1575.85165245973,1.57585165245973
28259928,华清西路,primary,1488,1575.85165245973,1.57585165245973
28259928,华清西路,primary,1432,1575.85165245973,1.57585165245973
28259928,华清西路,primary,1545,1575.85165245973,1.57585165245973
28275320,西沣北路,primary,568,459.5239208419858,0.459523920841986
28275320,西沣北路,primary,519,459.5239208419858,0.459523920841986
28275322,西何家村,tertiary,914,809.7935576033818,0.809793557603382
28275322,西何家村,tertiary,816,809.7935576033818,0.809793557603382
28275322,西何家村,tertiary,864,809.7935576033818,0.809793557603382
28275325,西大街,primary,869,69.4227496857052,0.069422749685705
28275325,西大街,primary,870,69.4227496857052,0.069422749685705
28275328,,motorway_link,2580,1304.2382302989643,1.304238230298964
28275328,,motorway_link,2634,1304.2382302989643,1.304238230298964
28275328,,motorway_link,2688,1304.2382302989643,1.304238230298964
28275328,,motorway_link,2635,1304.2382302989643,1.304238230298964
28275328,,motorway_link,2744,1304.2382302989643,1.304238230298964
28275328,,motorway_link,2689,1304.2382302989643,1.304238230298964
28276806,大庆路,primary,632,2120.6494886636515,2.120649488663652
28276806,大庆路,primary,680,2120.6494886636515,2.120649488663652
28276806,大庆路,primary,824,2120.6494886636515,2.120649488663652
28276806,大庆路,primary,776,2120.6494886636515,2.120649488663652
28276806,大庆路,primary,728,2120.6494886636515,2.120649488663652
28276806,大庆路,primary,872,2120.6494886636515,2.120649488663652
28276810,环城西路北段,primary,872,372.42621799487716,0.372426217994877
28276810,环城西路北段,primary,873,372.42621799487716,0.372426217994877
28276814,环城北路西段,primary,873,130.39290919985396,0.130392909199854
28276817,环城北路西段,primary,923,404.77832140016153,0.404778321400162
28276817,环城北路西段,primary,873,404.77832140016153,0.404778321400162
28294894,锦业路,secondary,518,519.4910628182636,0.519491062818264
28294894,锦业路,secondary,469,519.4910628182636,0.519491062818264
28296466,西市北路,tertiary,627,824.0907343378844,0.824090734337884
28296466,西市北路,tertiary,675,824.0907343378844,0.824090734337884
28296466,西市北路,tertiary,723,824.0907343378844,0.824090734337884
28296471,丰镐东路,secondary,822,345.55661699249976,0.3455566169925
28296471,丰镐东路,secondary,870,345.55661699249976,0.3455566169925
28296475,西大街,primary,1018,1913.9818433061257,1.913981843306126
28296475,西大街,primary,969,1913.9818433061257,1.913981843306126
28296475,西大街,primary,920,1913.9818433061257,1.913981843306126
28296475,西大街,primary,970,1913.9818433061257,1.913981843306126
28296475,西大街,primary,1067,1913.9818433061257,1.913981843306126
28296475,西大街,primary,870,1913.9818433061257,1.913981843306126
28296477,劳动路,secondary,724,2034.7830849719944,2.034783084971994
28296477,劳动路,secondary,725,2034.7830849719944,2.034783084971994
28296477,劳动路,secondary,726,2034.7830849719944,2.034783084971994
28296477,劳动路,secondary,727,2034.7830849719944,2.034783084971994
28296477,劳动路,secondary,728,2034.7830849719944,2.034783084971994
28319780,,steps,870,17.213928239807828,0.017213928239808
28319781,,footway,869,81.96944589800387,0.081969445898004
28319781,,footway,870,81.96944589800387,0.081969445898004
28319782,,steps,869,15.173139523060724,0.015173139523061
28320648,二环南路西段,trunk,768,674.749727997152,0.674749727997152
28320648,二环南路西段,trunk,816,674.749727997152,0.674749727997152
28320648,二环南路西段,trunk,769,674.749727997152,0.674749727997152
28320650,二环南路西段,trunk,816,70.26794620626086,0.070267946206261
28320652,二环南路西段,secondary,626,619.9580954584826,0.619958095458483
28320652,二环南路西段,secondary,579,619.9580954584826,0.619958095458483
28320652,二环南路西段,secondary,627,619.9580954584826,0.619958095458483
28320653,二环南路西段,secondary,673,1625.3908381726737,1.625390838172674
28320653,二环南路西段,secondary,721,1625.3908381726737,1.625390838172674
28320653,二环南路西段,secondary,626,1625.3908381726737,1.625390838172674
28320653,二环南路西段,secondary,674,1625.3908381726737,1.625390838172674
28320653,二环南路西段,secondary,579,1625.3908381726737,1.625390838172674
28320653,二环南路西段,secondary,627,1625.3908381726737,1.625390838172674
28320654,,trunk_link,674,255.78427981265617,0.255784279812656
28320654,,trunk_link,722,255.78427981265617,0.255784279812656
28322137,高新三路,tertiary,624,985.6890455791116,0.985689045579112
28322137,高新三路,tertiary,625,985.6890455791116,0.985689045579112
28322137,高新三路,tertiary,626,985.6890455791116,0.985689045579112
28322137,高新三路,tertiary,674,985.6890455791116,0.985689045579112
28322140,,residential,669,253.27977251244428,0.253279772512444
28322140,,residential,670,253.27977251244428,0.253279772512444
28322141,高新路,secondary,672,1038.2892271377257,1.038289227137726
28322141,高新路,secondary,673,1038.2892271377257,1.038289227137726
28322141,高新路,secondary,721,1038.2892271377257,1.038289227137726
28339844,高新六路,tertiary,431,413.97040336945577,0.413970403369456
28339844,高新六路,tertiary,432,413.97040336945577,0.413970403369456
28340415,二环南路西段,trunk,863,1221.1098650564322,1.221109865056432
28340415,二环南路西段,trunk,1012,1221.1098650564322,1.221109865056432
28340415,二环南路西段,trunk,913,1221.1098650564322,1.221109865056432
28340415,二环南路西段,trunk,963,1221.1098650564322,1.221109865056432
28340417,二环南路东段,trunk,1012,632.6518433130954,0.632651843313095
28340417,二环南路东段,trunk,1061,632.6518433130954,0.632651843313095
28340418,二环南路东段,trunk,1061,1014.2635396078405,1.014263539607841
28340418,二环南路东段,trunk,1110,1014.2635396078405,1.014263539607841
28340418,二环南路东段,trunk,1159,1014.2635396078405,1.014263539607841
28340419,二环南路西段,trunk,1012,275.5204147126937,0.275520414712694
28340518,环城北路西段,primary,873,50.87784919510672,0.050877849195107
28343164,丈八北路,primary,387,1662.2054239297006,1.662205423929701
28343164,丈八北路,primary,388,1662.2054239297006,1.662205423929701
28343164,丈八北路,primary,389,1662.2054239297006,1.662205423929701
28343164,丈八北路,primary,390,1662.2054239297006,1.662205423929701
28343179,沣惠南路,secondary,530,485.84188000918226,0.485841880009182
28343179,沣惠南路,secondary,579,485.84188000918226,0.485841880009182
28343179,沣惠南路,secondary,531,485.84188000918226,0.485841880009182
28343192,沣惠南路,secondary,532,536.3418731140054,0.536341873114005
28343192,沣惠南路,secondary,533,536.3418731140054,0.536341873114005
28343210,大庆路,primary,632,715.3123471351341,0.715312347135134
28343210,大庆路,primary,584,715.3123471351341,0.715312347135134
28343212,二环西路,trunk,583,212.89466219393083,0.212894662193931
28343212,二环西路,trunk,584,212.89466219393083,0.212894662193931
28343383,西安绕城高速,motorway,468,410.49701859854304,0.410497018598543
28343383,西安绕城高速,motorway,517,410.49701859854304,0.410497018598543
28356070,,trunk_link,518,215.57701947172973,0.21557701947173
28356071,,trunk_link,518,148.07253860374155,0.148072538603742
28356072,西铜快速路,motorway,1188,1110.4761218029983,1.110476121802998
28356072,西铜快速路,motorway,1189,1110.4761218029983,1.110476121802998
28356072,西铜快速路,motorway,1239,1110.4761218029983,1.110476121802998
28356501,西安绕城高速,motorway,468,425.4288387171859,0.425428838717186
28356501,西安绕城高速,motorway,421,425.4288387171859,0.425428838717186
28356503,,motorway_link,201,317.4563893015817,0.317456389301582
28356505,,motorway,239,819.1444655021664,0.819144465502166
28356505,,motorway,240,819.1444655021664,0.819144465502166
28356505,,motorway,200,819.1444655021664,0.819144465502166
28356505,,motorway,201,819.1444655021664,0.819144465502166
28356507,,motorway,238,316.04119609836,0.31604119609836
28356507,,motorway,239,316.04119609836,0.31604119609836
28356509,,motorway,239,816.8275968333687,0.816827596833369
28356509,,motorway,240,816.8275968333687,0.816827596833369
28356509,,motorway,200,816.8275968333687,0.816827596833369
28356509,,motorway,201,816.8275968333687,0.816827596833369
28356651,锦业二路,secondary,467,281.4206596066372,0.281420659606637
28356651,锦业二路,secondary,420,281.4206596066372,0.281420659606637
28356675,西沣三路,tertiary,612,1729.3695747226718,1.729369574722672
28356675,西沣三路,tertiary,564,1729.3695747226718,1.729369574722672
28356675,西沣三路,tertiary,515,1729.3695747226718,1.729369574722672
28356675,西沣三路,tertiary,466,1729.3695747226718,1.729369574722672
28358444,北大街,primary,1067,54.44324850398858,0.054443248503989
28358444,北大街,primary,1068,54.44324850398858,0.054443248503989
28358446,,primary,872,29.110033231315704,0.029110033231316
28358447,东五路,primary,1218,742.0427373653686,0.742042737365369
28358447,东五路,primary,1269,742.0427373653686,0.742042737365369
28358447,东五路,primary,1321,742.0427373653686,0.742042737365369
28358449,环城北路,primary,1022,885.2405532255093,0.885240553225509
28358449,环城北路,primary,1120,885.2405532255093,0.885240553225509
28358449,环城北路,primary,1071,885.2405532255093,0.885240553225509
28358450,环城北路东段,primary,1120,36.01302291747276,0.036013022917473
28358453,二环北路,trunk,1079,879.1144747010803,0.87911447470108
28358453,二环北路,trunk,1128,879.1144747010803,0.87911447470108
28358456,,service,463,329.9478491763035,0.329947849176304
28358459,环城西路北段,primary_link,825,292.38600972393243,0.292386009723932
28358459,环城西路北段,primary_link,873,292.38600972393243,0.292386009723932
28358460,星火路,primary,873,289.50428664594693,0.289504286645947
28358460,星火路,primary,874,289.50428664594693,0.289504286645947
28358461,机场专用高速,motorway,897,2210.024725937676,2.210024725937676
28358461,机场专用高速,motorway,898,2210.024725937676,2.210024725937676
28358461,机场专用高速,motorway,899,2210.024725937676,2.210024725937676
28358461,机场专用高速,motorway,900,2210.024725937676,2.210024725937676
28358461,机场专用高速,motorway,901,2210.024725937676,2.210024725937676
28358468,,primary_link,461,19.407993287555417,0.019407993287555
28358566,,residential,431,217.82083025856582,0.217820830258566
28359269,,service,1004,73.2027267336024,0.073202726733602
28359270,,service,632,237.32645661688068,0.237326456616881
28359270,,service,680,237.32645661688068,0.237326456616881
28442027,,trunk_link,180,55.90260987291115,0.055902609872911
28442050,昆明路,trunk,180,508.7445444430134,0.508744544443013
28442050,昆明路,trunk,142,508.7445444430134,0.508744544443013
28442051,,service,262,78.67538293843995,0.07867538293844
28460936,,trunk_link,180,377.6734691216339,0.377673469121634
28460936,,trunk_link,142,377.6734691216339,0.377673469121634
28461929,老机场路,tertiary,724,716.4998079370896,0.71649980793709
28461929,老机场路,tertiary,725,716.4998079370896,0.71649980793709
28461930,,primary_link,820,275.7340861425488,0.275734086142549
28461930,,primary_link,868,275.7340861425488,0.275734086142549
28461931,环城南路西段,primary,868,245.77377665497562,0.245773776654976
28461933,环城南路西段,primary,820,74.81145558172935,0.074811455581729
28461933,环城南路西段,primary,868,74.81145558172935,0.074811455581729
28461934,柏树林,secondary,1115,436.924723015108,0.436924723015108
28461934,柏树林,secondary,1116,436.924723015108,0.436924723015108
28461936,友谊西路,secondary,865,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,770,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,965,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,1014,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,915,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,722,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,818,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,866,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,1063,3957.435492709275,3.957435492709275
28461936,友谊西路,secondary,1112,3957.435492709275,3.957435492709275
28461986,劳动南路,secondary,722,1074.6597282895584,1.074659728289558
28461986,劳动南路,secondary,723,1074.6597282895584,1.074659728289558
28461986,劳动南路,secondary,724,1074.6597282895584,1.074659728289558
28462037,群贤路,tertiary,529,653.6772000722808,0.653677200072281
28462037,群贤路,tertiary,578,653.6772000722808,0.653677200072281
28462037,群贤路,tertiary,579,653.6772000722808,0.653677200072281
28465733,,service,868,59.18324612625129,0.059183246126251
28482923,高新二路,tertiary,624,988.5743548658572,0.988574354865857
28482923,高新二路,tertiary,625,988.5743548658572,0.988574354865857
28482923,高新二路,tertiary,673,988.5743548658572,0.988574354865857
28482923,高新二路,tertiary,674,988.5743548658572,0.988574354865857
28484384,东大街,primary,1116,1446.6128122829125,1.446612812282912
28484384,东大街,primary,1165,1446.6128122829125,1.446612812282912
28484384,东大街,primary,1067,1446.6128122829125,1.446612812282912
28484384,东大街,primary,1215,1446.6128122829125,1.446612812282912
28485195,吉祥路,primary,861,238.72880681623138,0.238728806816231
28485195,吉祥路,primary,911,238.72880681623138,0.238728806816231
28488329,光德路,tertiary,672,521.6879186904079,0.521687918690408
28488329,光德路,tertiary,624,521.6879186904079,0.521687918690408
28488329,光德路,tertiary,625,521.6879186904079,0.521687918690408
28506885,,residential,673,391.1336747602005,0.391133674760201
28506885,,residential,720,391.1336747602005,0.391133674760201
28506885,,residential,721,391.1336747602005,0.391133674760201
28521498,丁家桥巷,tertiary,385,516.2039690472409,0.516203969047241
28521498,丁家桥巷,tertiary,431,516.2039690472409,0.516203969047241
28521498,丁家桥巷,tertiary,386,516.2039690472409,0.516203969047241
28521499,,steps,386,18.553315845709857,0.01855331584571
28521500,西辛庄人行天桥,footway,386,42.7401878372427,0.042740187837243
28521502,,steps,386,14.834736439629033,0.014834736439629
28521503,,steps,386,10.93095458440577,0.010930954584406
28521504,,steps,386,11.199157371482526,0.011199157371483
28594915,,motorway,201,503.75126525600376,0.503751265256004
28594917,银百高速,motorway,201,283.59098024269395,0.283590980242694
28594917,银百高速,motorway,202,283.59098024269395,0.283590980242694
28594917,银百高速,motorway,164,283.59098024269395,0.283590980242694
28601773,,residential,431,513.3198030822658,0.513319803082266
28601773,,residential,432,513.3198030822658,0.513319803082266
28601776,,residential,430,98.4818900972911,0.098481890097291
28618532,光华路,pedestrian,672,258.87840469384736,0.258878404693847
28618532,光华路,pedestrian,625,258.87840469384736,0.258878404693847
28618532,光华路,pedestrian,673,258.87840469384736,0.258878404693847
28655557,,unclassified,1003,177.77500516796243,0.177775005167962
28655706,,footway,1005,70.9671416975787,0.070967141697579
28655769,丈八北路,primary,386,512.4092157014828,0.512409215701483
28655769,丈八北路,primary,387,512.4092157014828,0.512409215701483
28655770,丈八北路,primary,387,1658.500455471951,1.658500455471951
28655770,丈八北路,primary,388,1658.500455471951,1.658500455471951
28655770,丈八北路,primary,389,1658.500455471951,1.658500455471951
28655770,丈八北路,primary,390,1658.500455471951,1.658500455471951
28655867,科技八路,primary,425,259.6157984801782,0.259615798480178
28655867,科技八路,primary,380,259.6157984801782,0.259615798480178
28696866,绍文路,tertiary,295,1146.78304255335,1.14678304255335
28696866,绍文路,tertiary,338,1146.78304255335,1.14678304255335
28696866,绍文路,tertiary,382,1146.78304255335,1.14678304255335
28696868,科技五路,tertiary,427,1367.3021738786606,1.367302173878661
28696868,科技五路,tertiary,523,1367.3021738786606,1.367302173878661
28696868,科技五路,tertiary,474,1367.3021738786606,1.367302173878661
28696868,科技五路,tertiary,428,1367.3021738786606,1.367302173878661
28696868,科技五路,tertiary,383,1367.3021738786606,1.367302173878661
28696870,丈八东路,tertiary,425,306.8900754700622,0.306890075470062
28696870,丈八东路,tertiary,426,306.8900754700622,0.306890075470062
28696871,科技六路,secondary,426,1163.7194992902205,1.16371949929022
28696871,科技六路,secondary,473,1163.7194992902205,1.16371949929022
28696871,科技六路,secondary,522,1163.7194992902205,1.16371949929022
28696872,窑头西巷,tertiary,426,323.88252460079224,0.323882524600792
28696872,窑头西巷,tertiary,473,323.88252460079224,0.323882524600792
28696873,窑头西巷,tertiary,426,330.65711330106024,0.33065711330106
28696873,窑头西巷,tertiary,473,330.65711330106024,0.33065711330106
28696875,窑头北巷,tertiary,473,195.96973618525504,0.195969736185255
28696876,窑头南巷,tertiary,472,99.00699737146043,0.09900699737146
28696876,窑头南巷,tertiary,473,99.00699737146043,0.09900699737146
28696879,,residential,473,482.7352635217003,0.4827352635217
28697407,唐兴路,tertiary,527,493.35241601038757,0.493352416010388
28697407,唐兴路,tertiary,576,493.35241601038757,0.493352416010388
28697409,大寨路,secondary,218,1942.5209149773896,1.94252091497739
28697409,大寨路,secondary,345,1942.5209149773896,1.94252091497739
28697409,大寨路,secondary,389,1942.5209149773896,1.94252091497739
28697409,大寨路,secondary,302,1942.5209149773896,1.94252091497739
28697409,大寨路,secondary,260,1942.5209149773896,1.94252091497739
28718645,怀德北巷,residential,626,575.9765988210672,0.575976598821067
28718645,怀德北巷,residential,578,575.9765988210672,0.575976598821067
28718646,光夏路,tertiary,625,230.36117717001216,0.230361177170012
28718646,光夏路,tertiary,577,230.36117717001216,0.230361177170012
28718648,光智路,tertiary,625,232.84842056767863,0.232848420567679
28718648,光智路,tertiary,577,232.84842056767863,0.232848420567679
28718652,光泰路,tertiary,625,520.836744663179,0.520836744663179
28718652,光泰路,tertiary,673,520.836744663179,0.520836744663179
28718653,,residential,672,254.9860958580387,0.254986095858039
28718653,,residential,624,254.9860958580387,0.254986095858039
28718654,光远路,tertiary,673,518.8354894412604,0.51883548944126
28718654,光远路,tertiary,674,518.8354894412604,0.51883548944126
28718655,,residential,673,272.55580658687745,0.272555806586877
28718655,,residential,674,272.55580658687745,0.272555806586877
28718657,,residential,673,595.7478933194693,0.595747893319469
28718657,,residential,674,595.7478933194693,0.595747893319469
28718659,,residential,672,90.57834296479882,0.090578342964799
28718660,,footway,672,92.20662120850736,0.092206621208507
28718661,枫林路,tertiary,574,778.222596926752,0.778222596926752
28718661,枫林路,tertiary,575,778.222596926752,0.778222596926752
28718661,枫林路,tertiary,576,778.222596926752,0.778222596926752
28718662,枫叶北路,tertiary,624,262.4442919452112,0.262444291945211
28718663,枫叶南路,tertiary,623,263.7333315413012,0.263733331541301
28718663,枫叶南路,tertiary,624,263.7333315413012,0.263733331541301
28718664,科技六路,secondary,667,1654.4227832498518,1.654422783249852
28718664,科技六路,secondary,571,1654.4227832498518,1.654422783249852
28718664,科技六路,secondary,619,1654.4227832498518,1.654422783249852
28718664,科技六路,secondary,522,1654.4227832498518,1.654422783249852
28718665,科技六路,secondary,667,1659.2903065410326,1.659290306541032
28718665,科技六路,secondary,571,1659.2903065410326,1.659290306541032
28718665,科技六路,secondary,619,1659.2903065410326,1.659290306541032
28718665,科技六路,secondary,522,1659.2903065410326,1.659290306541032
28718666,,steps,667,16.953523157332793,0.016953523157333
28718667,,steps,667,15.71487126899574,0.015714871268996
28718669,文理学院人行天桥,footway,667,44.88022198684052,0.044880221986841
28718670,科技二路,secondary,716,13.705753964358943,0.013705753964359
28718672,庄严巷,tertiary,572,371.19449595863443,0.371194495958634
28718672,庄严巷,tertiary,523,371.19449595863443,0.371194495958634
28718673,,residential,572,767.1144144458564,0.767114414445856
28718673,,residential,620,767.1144144458564,0.767114414445856
28718674,高新一路,tertiary,573,716.3155795891512,0.716315579589151
28718674,高新一路,tertiary,574,716.3155795891512,0.716315579589151
28738544,高新一路,tertiary,672,348.14999489155167,0.348149994891552
28738544,高新一路,tertiary,624,348.14999489155167,0.348149994891552
28738545,高新一路,tertiary,623,692.539798286362,0.692539798286362
28738545,高新一路,tertiary,624,692.539798286362,0.692539798286362
30525575,,secondary_link,863,188.22443216764526,0.188224432167645
30525575,,secondary_link,913,188.22443216764526,0.188224432167645
30525582,二环南路西段辅路,secondary,913,572.7513108897721,0.572751310889772
30525582,二环南路西段辅路,secondary,963,572.7513108897721,0.572751310889772
36880738,,motorway_link,1188,141.75455441966116,0.141754554419661
36990269,未央路,primary,1136,46.635344957858464,0.046635344957858
36990271,未央路,primary,1137,361.5122718728675,0.361512271872867
36990271,未央路,primary,1138,361.5122718728675,0.361512271872867
36990272,西铜快速路,motorway,1187,122.70132338376285,0.122701323383763
36990272,西铜快速路,motorway,1188,122.70132338376285,0.122701323383763
36990273,未央路,primary,1137,631.4511703863825,0.631451170386383
36990273,未央路,primary,1187,631.4511703863825,0.631451170386383
36990273,未央路,primary,1138,631.4511703863825,0.631451170386383
37095355,万寿北路,secondary,1772,1168.133666062052,1.168133666062052
37095355,万寿北路,secondary,1773,1168.133666062052,1.168133666062052
37095355,万寿北路,secondary,1774,1168.133666062052,1.168133666062052
37587459,凤城七路,tertiary,887,718.3027351181086,0.718302735118109
37587459,凤城七路,tertiary,987,718.3027351181086,0.718302735118109
37587459,凤城七路,tertiary,937,718.3027351181086,0.718302735118109
37587463,环城东路北段,primary,1320,247.2956045398824,0.247295604539882
39382393,,motorway_link,2237,511.32294763270596,0.511322947632706
39382393,,motorway_link,2297,511.32294763270596,0.511322947632706
39820392,西三环路,trunk,139,686.3773096453356,0.686377309645336
39820392,西三环路,trunk,140,686.3773096453356,0.686377309645336
39820394,沣东南路,trunk,142,626.438681890274,0.626438681890274
39820394,沣东南路,trunk,105,626.438681890274,0.626438681890274
39820395,沣东南路,trunk,142,626.4447085322898,0.62644470853229
39820395,沣东南路,trunk,105,626.4447085322898,0.62644470853229
