grid_id,centroid_x,centroid_y,nearest_metro_distance,nearest_metro_name,nearest_bus_distance,nearest_bus_name
1413,37462.99661601597,3797020.015138603,239.16855307464073,寒窑,1383.8208998729708,公交站_180
1414,37462.99661601597,3797520.015138603,123.2936269126685,寒窑,1050.8679156879023,公交站_180
1415,37462.99661601597,3798020.015138603,523.2615634140576,畅观楼,890.8908291812376,公交站_180
1416,37462.99661601597,3798520.015138603,721.2372791850418,唐城墙遗址公园东,643.5144361621865,北池头二路芙蓉东路口
1417,37462.99661601597,3799020.015138603,899.8885449683787,大唐芙蓉园东,432.42544693034057,北池头二路芙蓉东路口
1418,37462.99661601597,3799520.015138603,989.0570356161747,大唐芙蓉园东,678.1391485209158,北池头二路芙蓉东路口
1419,37462.99661601597,3800020.015138603,922.9174242758611,北池头,523.0577721489127,新疆三所
1420,37462.99661601597,3800520.015138603,729.7960036307933,青龙寺,84.76259615001705,新疆三所
1421,37462.99661601597,3801020.015138603,699.8873078432874,青龙寺,196.1581678932552,铁一中东校区
1422,37462.99661601597,3801520.015138603,302.4012395131586,雁翔路北口,236.882636683174,武警医院
1423,37462.99661601597,3802020.015138603,437.09081516020916,雁翔路北口,202.40051234278772,沙坡
1424,37462.99661601597,3802520.015138603,593.9165597118902,交通大学·兴庆宫,222.87801438876483,沙坡村
1425,37462.99661601597,3803020.015138603,163.04231022420095,交通大学·兴庆宫,155.05101257690546,咸宁路兴庆路口
1426,37462.99661601597,3803520.015138603,447.6926512089315,交通大学·兴庆宫,241.65191611940233,兴庆公园东门
1427,37462.99661601597,3804020.015138603,899.994899359061,长乐门,155.45085839569904,兴庆路互助路口
1428,37462.99661601597,3804520.015138603,627.8148491809168,康复路,316.79041544809724,兴庆路伞塔路口
1429,37462.99661601597,3805020.015138603,128.2464338158513,康复路,122.21809204812075,康复路
1430,37462.99661601597,3805520.015138603,372.48196026238605,康复路,294.38747621467473,康复路
1431,37462.99661601597,3806020.015138603,872.3751908756552,康复路,74.8935778243648,长缨路康复路口
1432,37462.99661601597,3806520.015138603,1187.5797351516035,胡家庙,173.508085707655,华清村
1433,37462.99661601597,3807020.015138603,1118.382558192556,含元殿,117.21825295816319,八府庄
1434,37462.99661601597,3807520.015138603,1137.6248941294284,石家街,156.65017133010483,太和路八府庄二坊口
1435,37462.99661601597,3808020.015138603,1066.5162835614894,大明宫,181.59891144385546,太和路东元西路口
1436,37462.99661601597,3808520.015138603,1083.9192008778336,大明宫,149.5106330065074,太元路太和路口
1437,37462.99661601597,3809020.015138603,1085.6104148841787,大明宫北,199.17712932133634,太和路中段
1438,37462.99661601597,3809520.015138603,944.5513327286238,井上村,196.53701122622576,太和路北段
1439,37462.99661601597,3810020.015138603,468.21573657357766,井上村,355.7129230283625,井上村
1440,37462.99661601597,3810520.015138603,215.1156242369581,井上村,103.95981057383972,井上村地铁站
1441,37462.99661601597,3811020.015138603,611.0020356812033,井上村,478.57047549035127,井上村地铁站
1442,37462.99661601597,3811520.015138603,436.2896855469979,帽珥冢,949.763467468336,井上村地铁站
1443,37462.99661601597,3812020.015138603,349.0039818933131,帽珥冢,1062.5822784970383,太华路凤城八路口
1444,37462.99661601597,3812520.015138603,529.3770224277517,团结村,632.5678866323713,太华路凤城八路口
1445,37462.99661601597,3813020.015138603,376.99622955309803,团结村,413.76704052054635,太华路凤城八路口
1446,37462.99661601597,3813520.015138603,709.9382242984469,团结村,665.0294703573056,太华路凤城八路口
1447,37462.99661601597,3814020.015138603,555.0871254089072,红旗厂,1083.060149112913,太华路凤城八路口
1448,37462.99661601597,3814520.015138603,200.54390217431487,红旗厂,1465.1719483916015,北三环北辰立交南
1449,37462.99661601597,3815020.015138603,521.8371360912123,红旗厂,1522.1711706504045,北三环北辰立交南
1450,37462.99661601597,3815520.015138603,1002.2026424373744,红旗厂,1593.972099127529,北三环北辰立交北
1451,37462.99661601597,3816020.015138603,785.7863508800276,西安工大·武德路,1549.894976304679,北三环北辰立交北
1452,37462.99661601597,3816520.015138603,395.60989226214,西安工大·武德路,1580.3529550789203,北辰路元朔大道口
1453,37462.99661601597,3817020.015138603,442.2150884829396,西安工大·武德路,1677.9805641446433,北辰路锦绣天下
1454,37462.99661601597,3817520.015138603,857.088783095594,西安工大·武德路,1275.827695746956,景家村
1455,37462.99661601597,3818020.015138603,886.2881936021074,景家堡,806.3541222165028,景家村
1456,37462.99661601597,3818520.015138603,538.8528978212671,景家堡,415.54498143535113,景家村
1457,37462.99661601597,3819020.015138603,543.3397913481648,景家堡,441.7559199112852,景家村
1458,37462.99661601597,3819520.015138603,894.4684523414774,景家堡,847.1239306956363,景家村
1459,37462.99661601597,3820020.015138603,1343.476644979751,景家堡,1319.1245639202482,景家村
1460,37462.99661601597,3820520.015138603,1510.9182710157136,未央湖,1806.2558723277123,景家村
1461,37462.99661601597,3821020.015138603,1624.1008746712807,未央湖,2296.01240853119,景家村
1462,37462.99661601597,3821520.015138603,1868.8320632220875,未央湖,2783.3259850544246,景家村
1463,37462.99661601597,3822020.015138603,2201.672752691878,未央湖,3274.466994493787,景家村
1464,37962.99661601597,3794520.015138603,1999.2130375891825,金滹沱,923.3285614092351,胸科医院
1465,37962.99661601597,3795020.015138603,1857.9549667153328,金滹沱,956.2034895994899,胸科医院
1466,37962.99661601597,3795520.015138603,1656.1690366327402,阅江楼,1214.954564883163,胸科医院
1467,37962.99661601597,3796020.015138603,1268.9119241544915,阅江楼,1593.0800594881068,胸科医院
1468,37962.99661601597,3796520.015138603,895.8334385224888,寒窑,2024.7700010487176,胸科医院
1469,37962.99661601597,3797020.015138603,524.0071634814514,新开门,1747.5082674447192,公交站_180
1470,37962.99661601597,3797520.015138603,424.43198322377697,新开门,1497.7143379445367,公交站_180
1471,37962.99661601597,3798020.015138603,744.6189109440487,寒窑,1350.2035271692605,北池头二路芙蓉东路口
1472,37962.99661601597,3798520.015138603,1187.025205993929,寒窑,1046.8669936453628,北池头二路芙蓉东路口
1473,37962.99661601597,3799020.015138603,912.3521033795219,理工大曲江校区,932.1005525091421,北池头二路芙蓉东路口
1474,37962.99661601597,3799520.015138603,819.1753343289038,理工大曲江校区,1068.5000597059486,北池头二路芙蓉东路口
1475,37962.99661601597,3800020.015138603,810.4696186352836,青龙寺,661.986188888784,铁炉庙
1476,37962.99661601597,3800520.015138603,337.78845376280987,青龙寺,187.01661242879888,铁炉庙
1477,37962.99661601597,3801020.015138603,267.09750328319757,青龙寺,171.35934512357906,青龙寺
1478,37962.99661601597,3801520.015138603,281.2430840030012,雁翔路北口,103.91548181797864,公交站_2334
1479,37962.99661601597,3802020.015138603,422.7286876210799,雁翔路北口,53.086730947743355,新安医院
1480,37962.99661601597,3802520.015138603,550.7288483883884,延兴门,276.86608403371207,沙坡村
1481,37962.99661601597,3803020.015138603,363.8934982002634,交通大学·兴庆宫,141.56190659776968,咸宁路交大街口
1482,37962.99661601597,3803520.015138603,553.4115946162157,交通大学·兴庆宫,269.5616997429079,兴庆公园东门
1483,37962.99661601597,3804020.015138603,540.182028631368,长乐公园,47.91704887578398,兴庆路互助路口
1484,37962.99661601597,3804520.015138603,660.5188440039873,长乐公园,192.22923968298556,兴庆路伞塔路口
1485,37962.99661601597,3805020.015138603,478.1934005081196,通化门,87.85236033041389,圣荣广场
1486,37962.99661601597,3805520.015138603,631.3605967172127,通化门,392.2179593182531,圣荣广场
1487,37962.99661601597,3806020.015138603,558.1491291954262,胡家庙,43.37824676633094,长缨路四合窑口
1488,37962.99661601597,3806520.015138603,777.045249103815,胡家庙,139.60036702618692,华清村
1489,37962.99661601597,3807020.015138603,794.6278504772614,石家街,256.17835213545,万国金色家园
1490,37962.99661601597,3807520.015138603,637.8475169186781,石家街,221.64374313878784,万国金色家园
1491,37962.99661601597,3808020.015138603,825.9936373390135,石家街,215.58542449926247,八府庄小区
1492,37962.99661601597,3808520.015138603,887.8975720781226,辛家庙,157.8032364549414,太元路御井路口
1493,37962.99661601597,3809020.015138603,707.8617382023683,辛家庙,327.8411989736864,太元路御井路口
1494,37962.99661601597,3809520.015138603,844.8516924996547,辛家庙,137.9200725730628,辛家庙西村
1495,37962.99661601597,3810020.015138603,518.0561777555077,井上村,395.04834271337893,辛家庙西村
1496,37962.99661601597,3810520.015138603,308.9190171005414,井上村,156.84531910627035,珠江新城小区
1497,37962.99661601597,3811020.015138603,649.9843959219967,井上村,505.2102813490104,井上村地铁站
1498,37962.99661601597,3811520.015138603,377.12708723439795,帽珥冢,812.7491021475788,北辰路永城路口
1499,37962.99661601597,3812020.015138603,271.44047153766684,帽珥冢,838.3811661264643,北辰路欧亚一路口
1500,37962.99661601597,3812520.015138603,412.58866215956164,团结村,473.7810619387465,经九路凤城八路口
1501,37962.99661601597,3813020.015138603,179.20806166408002,团结村,29.703260342694968,经九路凤城八路口
1502,37962.99661601597,3813520.015138603,627.6955110466989,团结村,498.6798275055932,经九路凤城八路口
1503,37962.99661601597,3814020.015138603,598.6473173315518,红旗厂,941.5396163833457,北辰路任家寨
1504,37962.99661601597,3814520.015138603,300.79021003490277,红旗厂,966.2957544786933,北三环北辰立交南
1505,37962.99661601597,3815020.015138603,567.9532466298773,红旗厂,1050.715812924279,北三环北辰立交南
1506,37962.99661601597,3815520.015138603,1026.9698292851624,红旗厂,1115.734161145744,北三环北辰立交北
1507,37962.99661601597,3816020.015138603,729.9227275262547,西安工大·武德路,1051.8032625567662,北三环北辰立交北
1508,37962.99661601597,3816520.015138603,268.01900265779483,西安工大·武德路,1087.2786298579535,北辰路元朔大道口
1509,37962.99661601597,3817020.015138603,332.98826317453154,西安工大·武德路,1179.4240031736463,北辰路锦绣天下
1510,37962.99661601597,3817520.015138603,806.1812333702039,西安工大·武德路,1236.938958504142,景家村
1511,37962.99661601597,3818020.015138603,745.4164114507704,景家堡,743.2958013105352,景家村
1512,37962.99661601597,3818520.015138603,245.97014012280957,景家堡,263.3421547057441,景家村
1513,37962.99661601597,3819020.015138603,255.65013828262425,景家堡,234.6186855800008,景家村
1514,37962.99661601597,3819520.015138603,755.1242788944184,景家堡,728.200855927316,景家村
1515,37962.99661601597,3820020.015138603,1082.0199266484706,未央湖,1226.9910535628464,景家村
1516,37962.99661601597,3820520.015138603,1012.717508036307,未央湖,1726.4812783442662,景家村
1517,37962.99661601597,3821020.015138603,1174.9154780247698,未央湖,2226.200387077327,景家村
1518,37962.99661601597,3821520.015138603,1495.0772588468728,未央湖,2697.3728729853315,八家十字
1519,37962.99661601597,3822020.015138603,1894.7521313723294,未央湖,3146.2476652739956,八家十字
1520,37962.99661601597,3822520.015138603,2333.434222076742,未央湖,3608.590905958584,八家十字
1521,38462.99661601597,3794520.015138603,2466.0214539377007,金滹沱,445.63765191062043,胸科医院
1522,38462.99661601597,3795020.015138603,2346.79572350468,新开门,510.27678568459817,胸科医院
1523,38462.99661601597,3795520.015138603,1847.433129740627,新开门,906.7369404721522,胸科医院
1524,38462.99661601597,3796020.015138603,1348.5429803557024,新开门,1372.5747194324224,胸科医院
1525,38462.99661601597,3796520.015138603,850.9566210272017,新开门,1856.2733747035181,胸科医院
1526,38462.99661601597,3797020.015138603,360.1196632696202,新开门,2166.2432935037677,公交站_180
1527,38462.99661601597,3797520.015138603,187.73697791542477,新开门,1970.2723415677963,公交站_180
1528,38462.99661601597,3798020.015138603,663.9308502247872,新开门,1733.455865493914,北池头二路芙蓉东路口
1529,38462.99661601597,3798520.015138603,964.0339031149113,理工大曲江校区,1509.2217117504715,北池头二路芙蓉东路口
1530,38462.99661601597,3799020.015138603,517.7096041091028,理工大曲江校区,1432.002483525357,北池头二路芙蓉东路口
1531,38462.99661601597,3799520.015138603,326.6268544052028,理工大曲江校区,1221.924620867607,青龙寺
1532,38462.99661601597,3800020.015138603,667.3432174304847,理工大曲江校区,745.3911708214048,青龙寺
1533,38462.99661601597,3800520.015138603,442.26674312620787,青龙寺,271.0032011815013,西影路延兴门西路口
1534,38462.99661601597,3801020.015138603,390.9474502284302,青龙寺,111.48079714236957,铁设院
1535,38462.99661601597,3801520.015138603,739.9039443271558,延兴门,229.14821684556426,新安路北段
1536,38462.99661601597,3802020.015138603,240.20553509923707,延兴门,225.7131803139784,建工路西口
1537,38462.99661601597,3802520.015138603,260.6521654499318,延兴门,113.38544193316768,信号厂
1538,38462.99661601597,3803020.015138603,34.152284119978496,咸宁路,106.59293877144768,东二环咸宁路口
1539,38462.99661601597,3803520.015138603,466.2023391557581,咸宁路,77.72729886460549,东二环长兴路口
1540,38462.99661601597,3804020.015138603,109.63283331251219,长乐公园,106.92277165205525,东二环互助路口
1541,38462.99661601597,3804520.015138603,395.6107649801666,长乐公园,124.83901111644491,长乐公园西门
1542,38462.99661601597,3805020.015138603,84.99306261381611,通化门,151.87662396071428,东二环长乐路口
1543,38462.99661601597,3805520.015138603,420.91696982905324,通化门,105.65562826684504,东二环信和路口
1544,38462.99661601597,3806020.015138603,70.59845772869298,胡家庙,134.24176482759344,胡家庙
1545,38462.99661601597,3806520.015138603,545.2091442436265,胡家庙,214.61571573051936,新兴骏景园
1546,38462.99661601597,3807020.015138603,494.0571584851727,石家街,354.8205988813074,兴工路西口
1547,38462.99661601597,3807520.015138603,139.67286757152752,石家街,57.39129909265264,石家街
1548,38462.99661601597,3808020.015138603,543.0695572584269,石家街,211.11857574118403,东二环米秦北路口
1549,38462.99661601597,3808520.015138603,575.7460036468082,辛家庙,148.25114692198926,东二环矿山路口
1550,38462.99661601597,3809020.015138603,210.21323132458502,辛家庙,180.7816754971799,辛家庙
1551,38462.99661601597,3809520.015138603,506.8488379512935,辛家庙,83.26851092247443,辛家庙立交
1552,38462.99661601597,3810020.015138603,904.1783179473807,井上村,243.1204169837345,浐灞大道西口
1553,38462.99661601597,3810520.015138603,802.8618725919628,井上村,268.15805322431333,祥和居小区
1554,38462.99661601597,3811020.015138603,985.7159541559583,井上村,310.98010509028063,泘沱村
1555,38462.99661601597,3811520.015138603,770.7794691979698,帽珥冢,314.64750815936634,北辰路永城路口
1556,38462.99661601597,3812020.015138603,724.9524672692644,帽珥冢,341.14294537194763,北辰路欧亚一路口
1557,38462.99661601597,3812520.015138603,748.4776392189425,团结村,557.0581747733709,北辰路欧亚一路口
1558,38462.99661601597,3813020.015138603,649.696007093734,团结村,101.04159701112434,永淳路东口
1559,38462.99661601597,3813520.015138603,885.4326777662551,团结村,414.84262067627657,永淳路东口
1560,38462.99661601597,3814020.015138603,953.2237430434701,红旗厂,445.31344585253606,北辰路任家寨
1561,38462.99661601597,3814520.015138603,800.4571470143675,红旗厂,469.8149975186538,北三环北辰立交南
1562,38462.99661601597,3815020.015138603,934.2525269491958,红旗厂,625.3018201628983,北三环北辰立交南
1563,38462.99661601597,3815520.015138603,1087.215177339512,北辰,670.0584928931011,北三环北辰立交北
1564,38462.99661601597,3816020.015138603,722.4570091943189,北辰,557.1407081479814,北三环北辰立交北
1565,38462.99661601597,3816520.015138603,601.5408701248934,北辰,605.6683706987689,北辰路元朔大道口
1566,38462.99661601597,3817020.015138603,725.4020832214421,西安工大·武德路,682.9811014055391,北辰路锦绣天下
1567,38462.99661601597,3817520.015138603,1032.1119997211156,西安工大·武德路,907.3430168873159,北辰路锦绣天下
1568,38462.99661601597,3818020.015138603,908.7268515906206,景家堡,869.7169032124594,景家村
1569,38462.99661601597,3818520.015138603,575.0131947822521,景家堡,501.8567271282351,景家村
1570,38462.99661601597,3819020.015138603,579.2200424239328,景家堡,489.22501051901725,景家村
1571,38462.99661601597,3819520.015138603,916.7069002235518,景家堡,810.5178963744356,八家十字
1572,38462.99661601597,3820020.015138603,643.031765201779,未央湖,1172.3067695705222,八家十字
1573,38462.99661601597,3820520.015138603,517.9956375080988,未央湖,1580.3028561974438,八家十字
1574,38462.99661601597,3821020.015138603,789.397941406188,未央湖,2029.8795709673823,八家十字
1575,38462.99661601597,3821520.015138603,1215.7214892051688,未央湖,2498.6926637655242,八家十字
1576,38462.99661601597,3822020.015138603,1683.094878114166,未央湖,2977.6700595063544,八家十字
1577,38462.99661601597,3822520.015138603,2165.0953785348684,未央湖,3462.5962713844506,八家十字
1578,38962.99661601597,3795020.015138603,2421.270912631093,新开门,326.25095018247686,胸科医院
1579,38962.99661601597,3795520.015138603,1941.162495350865,新开门,798.9516248895446,杜凌调度站
1580,38962.99661601597,3796020.015138603,1474.3374221528086,新开门,1209.870006089909,杜凌调度站
1581,38962.99661601597,3796520.015138603,1038.8598728238476,新开门,1670.1039381901803,杜凌调度站
1582,38962.99661601597,3797020.015138603,696.2677907005126,新开门,2148.1873514851313,杜凌调度站
1583,38962.99661601597,3797520.015138603,624.7782305509411,新开门,2431.832225472479,北池头二路芙蓉东路口
1584,38962.99661601597,3798020.015138603,827.5198983215594,缪家寨,2164.8761882496187,北池头二路芙蓉东路口
1585,38962.99661601597,3798520.015138603,895.8185530300717,缪家寨,1989.866791535043,北池头二路芙蓉东路口
1586,38962.99661601597,3799020.015138603,451.2871678128795,理工大曲江校区,1805.0973644768408,西影路延兴门西路口
1587,38962.99661601597,3799520.015138603,205.72305574340396,理工大曲江校区,1323.400829860914,西影路延兴门西路口
1588,38962.99661601597,3800020.015138603,617.2388868956956,理工大曲江校区,862.7879332210638,西影路延兴门西路口
1589,38962.99661601597,3800520.015138603,881.5320213443504,青龙寺,487.25381368152875,西影路延兴门西路口
1590,38962.99661601597,3801020.015138603,856.9356693592023,青龙寺,46.315246125003114,新安路西影路口
1591,38962.99661601597,3801520.015138603,901.163211486921,延兴门,312.5799018562847,新安路西影路口
1592,38962.99661601597,3802020.015138603,567.7464099391989,延兴门,131.962902581256,建工路火炬路口
1593,38962.99661601597,3802520.015138603,576.6947531062483,延兴门,374.32688317658545,建工路火炬路口
1594,38962.99661601597,3803020.015138603,413.41022188022737,公园南路,21.69240851714339,咸宁路火炬路口
1595,38962.99661601597,3803520.015138603,662.4723758717033,公园南路,109.9816047198974,长兴路新光巷口
1596,38962.99661601597,3804020.015138603,481.9150259371024,长乐公园,109.47378587629612,东二环韩森路口
1597,38962.99661601597,3804520.015138603,613.7838475000964,长乐公园,473.9011660786101,公园北路迎祥坊路口
1598,38962.99661601597,3805020.015138603,534.5827467244274,通化门,68.8950233973803,东二环长乐路口
1599,38962.99661601597,3805520.015138603,637.3138671898879,胡家庙,171.2810557885321,万年路中段
1600,38962.99661601597,3806020.015138603,445.4636169719448,胡家庙,271.7573309614991,胡家庙
1601,38962.99661601597,3806520.015138603,700.5046058227776,胡家庙,214.60184833639536,新兴骏景园北门
1602,38962.99661601597,3807020.015138603,597.2868079463777,石家街,79.14444324540516,华清立交东
1603,38962.99661601597,3807520.015138603,363.5485731397987,石家街,286.7289001998718,秦孟街社区
1604,38962.99661601597,3808020.015138603,638.4227432643625,石家街,270.85012502308126,秦孟街社区
1605,38962.99661601597,3808520.015138603,612.0496899176699,辛家庙,215.592898910595,华远路米秦北路口
1606,38962.99661601597,3809020.015138603,295.4842886465689,辛家庙,273.8967341896417,辛家庙
1607,38962.99661601597,3809520.015138603,547.7381735333241,辛家庙,135.7027835506921,辛家庙立交
1608,38962.99661601597,3810020.015138603,584.0369390573791,北辰东路,266.0262826236828,浐灞大道西口
1609,38962.99661601597,3810520.015138603,503.2352483119175,北辰东路,169.5990084693437,祥和居小区
1610,38962.99661601597,3811020.015138603,815.715810870184,北辰东路,172.8371563921442,泘沱村
1611,38962.99661601597,3811520.015138603,1243.3732908295508,帽珥冢,137.47539228883178,北辰路永城路口
1612,38962.99661601597,3812020.015138603,1215.496700946159,帽珥冢,111.81287976839315,北辰路欧亚一路口
1613,38962.99661601597,3812520.015138603,1204.245883812316,团结村,451.7318192606,北辰路欧亚一路口
1614,38962.99661601597,3813020.015138603,1145.466836666032,团结村,255.6864312670451,永淳路东口
1615,38962.99661601597,3813520.015138603,1293.8239444083827,团结村,194.882354084127,北辰路东方红村
1616,38962.99661601597,3814020.015138603,1399.6043719763607,红旗厂,35.42815486100212,北辰路任家寨
1617,38962.99661601597,3814520.015138603,1300.380151324958,红旗厂,42.0291317144887,北三环北辰立交南
1618,38962.99661601597,3815020.015138603,1386.7532865886772,红旗厂,421.9016627947075,北三环北辰立交南
1619,38962.99661601597,3815520.015138603,915.0151720593531,北辰,391.27234690014893,北三环北辰立交北
1620,38962.99661601597,3816020.015138603,420.9038529111148,北辰,80.78123673013809,北三环北辰立交北
1621,38962.99661601597,3816520.015138603,130.64203646619728,北辰,132.52803751449446,北辰路元朔大道口
1622,38962.99661601597,3817020.015138603,597.4735391535336,北辰,204.65920573503897,北辰路锦绣天下
1623,38962.99661601597,3817520.015138603,1094.020986217935,北辰,619.3607943600925,北辰路锦绣天下
1624,38962.99661601597,3818020.015138603,1263.298600942572,景家堡,982.9608023316991,八家十字
1625,38962.99661601597,3818520.015138603,1049.1801744768864,景家堡,521.081185147984,八家十字
1626,38962.99661601597,3819020.015138603,1051.4916651534809,景家堡,154.97035563227087,八家十字
1627,38962.99661601597,3819520.015138603,895.199950309295,未央湖,467.8608967358312,八家十字
1628,38962.99661601597,3820020.015138603,395.23737228742675,未央湖,917.5771215649296,八家十字
1629,38962.99661601597,3820520.015138603,105.08191981295276,未央湖,1401.7851937241694,八家十字
1630,38962.99661601597,3821020.015138603,604.8734076569094,未央湖,1894.2163774683272,八家十字
1631,38962.99661601597,3821520.015138603,1104.853596052159,未央湖,2389.7928027329394,八家十字
1632,38962.99661601597,3822020.015138603,1604.846129112786,未央湖,2886.895147960709,八家十字
1633,38962.99661601597,3822520.015138603,2104.842209655441,未央湖,3363.561314991498,广运潭大道秦汉大道口
1634,38962.99661601597,3823020.015138603,2604.8397948753213,未央湖,3838.7202565776684,广运潭大道秦汉大道口
1635,39462.99661601597,3795020.015138603,2591.8440340512298,新开门,92.92488014924804,杜凌调度站
1636,39462.99661601597,3795520.015138603,2150.1661558703654,新开门,578.0110432103398,杜凌调度站
1637,39462.99661601597,3796020.015138603,1740.3371796447195,新开门,1076.8279801321373,杜凌调度站
1638,39462.99661601597,3796520.015138603,1390.8028256575872,新开门,1576.3946940781714,杜凌调度站
1639,39462.99661601597,3797020.015138603,1157.5368248399361,新开门,2076.170022960587,杜凌调度站
1640,39462.99661601597,3797520.015138603,707.256332451562,缪家寨,2576.0325496706205,杜凌调度站
1641,39462.99661601597,3798020.015138603,343.38494088646615,缪家寨,2620.7839634897687,北池头二路芙蓉东路口
1642,39462.99661601597,3798520.015138603,485.40180826030024,缪家寨,2251.6461056068392,长鸣路月登阁路口
1643,39462.99661601597,3799020.015138603,399.603140226113,黄渠头,1810.8837037399912,长鸣路月登阁路口
1644,39462.99661601597,3799520.015138603,679.6728633390954,黄渠头,1410.208988784177,长鸣路月登阁路口
1645,39462.99661601597,3800020.015138603,903.6706906511927,理工大曲江校区,1094.5679492952067,长鸣路月登阁路口
1646,39462.99661601597,3800520.015138603,1032.7589132987107,东等驾坡,746.6328187910308,新安路西影路口
1647,39462.99661601597,3801020.015138603,1022.8306591873829,西等驾坡,283.0316847225769,千户村
1648,39462.99661601597,3801520.015138603,672.0925374486593,西等驾坡,72.41712912455976,千户村
1649,39462.99661601597,3802020.015138603,597.6907230455051,西等驾坡,35.05462291636375,建工路公园南路口
1650,39462.99661601597,3802520.015138603,489.8229586240311,公园南路,103.33856259986344,公园南路中段
1651,39462.99661601597,3803020.015138603,88.81535921922413,公园南路,10.818267257002015,咸宁路公园南路口
1652,39462.99661601597,3803520.015138603,525.2140566200417,公园南路,70.33832968573489,公园南路爱民路口
1653,39462.99661601597,3804020.015138603,695.6139732004239,韩森寨,175.3097317204819,公园南路北口
1654,39462.99661601597,3804520.015138603,833.714895138085,万寿路,86.16045985640085,公园北路迎祥坊路口
1655,39462.99661601597,3805020.015138603,677.1645427660548,万寿路,27.435708842273687,长乐路公园北路口
1656,39462.99661601597,3805520.015138603,849.7194299202602,万寿路,51.12712736208265,公园北路中段
1657,39462.99661601597,3806020.015138603,895.5856731850799,幸福林带北,177.06384890427262,百禾小区
1658,39462.99661601597,3806520.015138603,808.3749985890636,幸福林带北,196.0642747597612,公园北路北段
1659,39462.99661601597,3807020.015138603,343.96530098921073,浐灞,138.7849215554783,华清路公园北路口
1660,39462.99661601597,3807520.015138603,283.0858086858809,浐灞,345.4330936352229,杜家街
1661,39462.99661601597,3808020.015138603,736.1813783804098,浐灞,290.2754173067649,杜家街
1662,39462.99661601597,3808520.015138603,957.9802634404119,辛家庙,266.6096740108767,华远路米秦北路口
1663,39462.99661601597,3809020.015138603,793.9976870558341,辛家庙,700.8379565648415,华远路米秦北路口
1664,39462.99661601597,3809520.015138603,838.1858197179148,北辰东路,625.393178478881,辛家庙立交
1665,39462.99661601597,3810020.015138603,338.6768922383653,北辰东路,238.72955513444182,浐灞一小
1666,39462.99661601597,3810520.015138603,163.85544329158506,北辰东路,43.47419797333555,浐灞一小
1667,39462.99661601597,3811020.015138603,662.5671100019426,北辰东路,542.7227521214058,浐灞一小
1668,39462.99661601597,3811520.015138603,1162.3862285042655,北辰东路,480.0732077357591,北辰路永城路口
1669,39462.99661601597,3812020.015138603,1662.3141439500585,北辰东路,489.13701413202307,广运潭大道欧亚大道口
1670,39462.99661601597,3812520.015138603,1685.2885571756103,团结村,740.6900597193127,广运潭大道欧亚四路口
1671,39462.99661601597,3813020.015138603,1643.8015835768715,团结村,240.70195491922556,广运潭大道欧亚四路口
1672,39462.99661601597,3813520.015138603,1750.4198843113643,团结村,259.33202200436955,广运潭大道欧亚四路口
1673,39462.99661601597,3814020.015138603,1873.2723485411518,红旗厂,495.6273254339008,北辰路任家寨
1674,39462.99661601597,3814520.015138603,1800.3459200146676,红旗厂,469.6627020555136,北三环北辰立交南
1675,39462.99661601597,3815020.015138603,1467.1610000486023,北辰,665.1347759861899,北三环北辰立交南
1676,39462.99661601597,3815520.015138603,996.22722727309,北辰,597.6702393455165,北三环北辰立交北
1677,39462.99661601597,3816020.015138603,576.5205778260154,北辰,419.3595228074485,北三环北辰立交北
1678,39462.99661601597,3816520.015138603,415.070192802924,北辰,372.4477599634491,北辰路元朔大道口
1679,39462.99661601597,3817020.015138603,715.674893544597,北辰,210.86712614397075,北辰路锦绣天下
1680,39462.99661601597,3817520.015138603,1162.797420682848,北辰,582.7435197584722,北辰路锦绣天下
1681,39462.99661601597,3818020.015138603,1640.7331074380436,北辰,971.8990783076924,八家十字
1682,39462.99661601597,3818520.015138603,1539.7785239627833,景家堡,499.90147130208766,八家十字
1683,39462.99661601597,3819020.015138603,1479.6202387805502,未央湖,116.2656522830925,八家十字
1684,39462.99661601597,3819520.015138603,1021.8148953836592,未央湖,399.02235823797037,家润碧泽园
1685,39462.99661601597,3820020.015138603,631.6132597142212,未央湖,879.1110590387086,家润碧泽园
1686,39462.99661601597,3820520.015138603,503.7508702381863,未央湖,1325.280428093294,广运潭大道秦汉大道口
1687,39462.99661601597,3821020.015138603,780.1247135456201,未央湖,1782.8619412729438,广运潭大道秦汉大道口
1688,39462.99661601597,3821520.015138603,1209.7207107855686,未央湖,2258.500650916867,广运潭大道秦汉大道口
1689,39462.99661601597,3822020.015138603,1678.76556657636,未央湖,2742.818564678367,广运潭大道秦汉大道口
1690,39462.99661601597,3822520.015138603,2161.731587626307,未央湖,3231.916175784372,广运潭大道秦汉大道口
1691,39462.99661601597,3823020.015138603,2651.0211403080625,未央湖,3723.9106670070732,广运潭大道秦汉大道口
1692,39962.99661601597,3795020.015138603,2841.259960183246,新开门,452.1151407663914,杜凌调度站
1693,39962.99661601597,3795520.015138603,2445.059746170611,新开门,727.9215845354272,杜凌调度站
1694,39962.99661601597,3796020.015138603,2093.7708000990187,新开门,1164.1870837433821,杜凌调度站
1695,39962.99661601597,3796520.015138603,1642.5383282081357,缪家寨,1637.31282859363,杜凌调度站
