i_id,运营公司id,共享单车编号,经度,纬度,获取时间
36117624,4312,10200326,108.95433621705648,34.25266049120995,2025-08-08 02:28:14
36120028,4312,10200326,108.9550609378814,34.25308156651752,2025-08-08 02:30:22
36122433,4312,10200326,108.95555429532574,34.25270691537843,2025-08-08 02:32:30
36124747,4312,10200326,108.95690091604196,34.251935467375674,2025-08-08 02:34:38
36127431,4312,10200326,108.95707864815314,34.252345278334786,2025-08-08 02:36:46
36131318,4312,10200326,108.95790681584911,34.252478159377816,2025-08-08 02:38:54
36132237,4312,10200326,108.9577925442004,34.25330292116021,2025-08-08 02:41:03
36134323,4312,10200326,108.95874226899824,34.252706841914964,2025-08-08 02:43:10
36137045,4312,10200326,108.95776148356607,34.252738360632726,2025-08-08 02:45:18
36140895,4312,10200326,108.95822300853769,34.25210258897261,2025-08-08 02:47:26
36141851,4312,10200326,108.95808918553676,34.2523449998264,2025-08-08 02:49:34
36144256,4312,10200326,108.95744521412271,34.25440574141282,2025-08-08 02:51:42
36146657,4312,10200326,108.95694478300211,34.25256295248056,2025-08-08 02:53:51
36149047,4312,10200326,108.95765853163128,34.25324901215522,2025-08-08 02:55:59
36151657,4312,10200326,108.95716798310042,34.25426708422754,2025-08-08 02:58:06
36154051,4312,10200326,108.95825254668462,34.25474187084662,2025-08-08 03:00:15
36156465,4312,10200326,108.95791613655932,34.2547527283423,2025-08-08 03:02:23
36158579,4312,10200326,108.95787519545377,34.255401421737965,2025-08-08 03:04:31
36161272,4312,10200326,108.95887188198606,34.25652122344709,2025-08-08 03:06:39
36165156,4312,10200326,108.9602205305473,34.25598160242668,2025-08-08 03:08:47
36166080,4312,10200326,108.9596673763047,34.255945799823984,2025-08-08 03:10:56
36168410,4312,10200326,108.96004698797412,34.25559657225496,2025-08-08 03:13:03
36170883,4312,10200326,108.9613592734913,34.25592925060748,2025-08-08 03:15:11
36173272,4312,10200326,108.96192463850906,34.25553971581638,2025-08-08 03:17:20
36175877,4312,10200326,108.9637855880158,34.25575596688607,2025-08-08 03:19:27
36178035,4312,10200326,108.96413848339752,34.25687979548341,2025-08-08 03:21:35
36180679,4312,10200326,108.96370303396154,34.25674480503585,2025-08-08 03:23:44
36182775,4312,10200326,108.96406497506312,34.257147883454664,2025-08-08 03:25:51
36185483,4312,10200326,108.96458827749156,34.25694119163586,2025-08-08 03:27:59
36189348,4312,10200326,108.96511778131703,34.2567269990893,2025-08-08 03:30:08
36190290,4312,10200326,108.96525322243342,34.25658433145403,2025-08-08 03:32:16
36192375,4312,10200326,108.96556949285552,34.25750504083713,2025-08-08 03:34:23
36195097,4312,10200326,108.96686384452578,34.25801754515532,2025-08-08 03:36:32
36197692,4312,10200326,108.96675741904969,34.258265433555586,2025-08-08 03:38:39
36200092,4312,10200326,108.96765986485372,34.25878122936933,2025-08-08 03:40:47
36202484,4312,10200326,108.96736278773902,34.25885249011824,2025-08-08 03:42:56
36204896,4312,10200326,108.96671077204972,34.258467732724924,2025-08-08 03:45:04
36207011,4312,10200326,108.96892936314416,34.25790850248091,2025-08-08 03:47:11
36209702,4312,10200326,108.9696344205106,34.25766637963852,2025-08-08 03:49:20
36213584,4312,10200326,108.96833623337731,34.25778662705508,2025-08-08 03:51:28
36214509,4312,10200326,108.96715988167593,34.25795057614467,2025-08-08 03:53:35
36216909,4312,10200326,108.96714407649594,34.257999576323336,2025-08-08 03:55:44
36219511,4312,10200326,108.96640014584077,34.258409383625484,2025-08-08 03:57:52
36221632,4312,10200326,108.9659877353461,34.25767670503863,2025-08-08 03:59:59
36224318,4312,10200326,108.96525564247531,34.25749584288777,2025-08-08 04:02:14
36228204,4312,10200326,108.96421939880462,34.25614525478367,2025-08-08 04:04:23
36229123,4312,10200326,108.96440156306996,34.25626350634224,2025-08-08 04:06:31
36231494,4312,10200326,108.96483340357898,34.25614485945755,2025-08-08 04:08:39
36233929,4312,10200326,108.96555095227524,34.256768723426674,2025-08-08 04:10:47
36236299,4312,10200326,108.96585664662696,34.25650151725058,2025-08-08 04:12:55
36238737,4312,10200326,108.96620633380752,34.25655682420804,2025-08-08 04:15:03
36240829,4312,10200326,108.96687114090888,34.25704625283036,2025-08-08 04:17:11
36243737,4312,10200326,108.9670297315742,34.256892858764296,2025-08-08 04:19:19
36247407,4312,10200326,108.96730227178335,34.25748190726161,2025-08-08 04:21:28
36248549,4312,10200326,108.96675298146,34.25840473966598,2025-08-08 04:23:35
36252412,4312,10200326,108.9667427665876,34.25854548674367,2025-08-08 04:25:43
36253355,4312,10200326,108.96659271875062,34.25685783326604,2025-08-08 04:27:52
36257222,4312,10200326,108.9667845563338,34.25672860409645,2025-08-08 04:29:59
36258159,4312,10200326,108.96630370227976,34.256348017807404,2025-08-08 04:32:08
36262021,4312,10200326,108.96710370855102,34.25691713418552,2025-08-08 04:34:16
36262964,4312,10200326,108.96597045832031,34.257299780996846,2025-08-08 04:36:23
